img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
14,"[-0.15, -0.3]",,,,,0,4,4,9,,,,,loption,0.83486496399928,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, -0.3]",,,,,0,5,5,45,,,,,roption,0.9346037789982802,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, 0.3]",,,,,0,6,6,26,,,,,roption,1.0182445639984508,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[0.3, 0]",,,,,0,7,7,7,,,,,loption,0.8352350679997471,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[0.3, 0]",,,,,0,8,8,19,,,,,loption,1.0510666239970305,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.3, 0]",,,,,0,9,9,43,,,,,loption,0.9516945209979895,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[0.15, -0.3]",,,,,0,10,10,17,,,,,loption,1.1010044819995528,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, 0.3]",,,,,0,11,11,32,,,,,roption,1.0680186089994095,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[0.15, 0.3]",,,,,0,12,12,16,,,,,loption,0.7524265439969895,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[-0.3, 0]",,,,,0,13,13,12,,,,,loption,0.6348187740004505,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[-0.15, -0.3]",,,,,0,14,14,21,,,,,loption,0.7844945920005557,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, 0.3]",,,,,0,15,15,38,,,,,roption,0.9184676189979655,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[-0.3, 0]",,,,,0,16,16,0,,,,,loption,0.5191846870002337,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.3, 0]",,,,,0,17,17,31,,,,,roption,0.8672618459968362,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, -0.3]",,,,,0,18,18,41,,,,,loption,0.7183865879997029,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[0.15, 0.3]",,,,,0,19,19,22,,,,,roption,1.0837355140029103,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[-0.3, 0]",,,,,0,20,20,18,,,,,loption,0.7510864789983316,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, 0.3]",,,,,0,21,21,34,,,,,roption,0.7162926550008706,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[-0.3, 0]",,,,,0,22,22,6,,,,,loption,0.5837380440025299,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[-0.15, 0.3]",,,,,0,23,23,2,,,,,loption,0.6188258410002163,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[-0.15, 0.3]",,,,,0,24,24,20,,,,,loption,0.7189719929992862,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[-0.15, -0.3]",,,,,0,25,25,3,,,,,loption,0.6348132330022054,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, -0.3]",,,,,0,26,26,33,,,,,roption,0.7017137139991974,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, -0.3]",,,,,0,27,27,29,,,,,roption,0.8020561459998135,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[0.3, 0]",,,,,0,28,28,1,,,,,loption,0.7014961929999117,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, -0.3]",,,,,0,29,29,39,,,,,roption,0.8175694240017037,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.3, 0]",,,,,0,30,30,37,,,,,roption,0.6686567799988552,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[0.15, 0.3]",,,,,0,31,31,10,,,,,loption,0.7334045759998844,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, -0.3]",,,,,0,32,32,47,,,,,roption,0.9013460960013617,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[0.15, -0.3]",,,,,0,33,33,5,,,,,loption,0.6517289570001594,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.3, 0]",,,,,0,34,34,24,,,,,roption,0.8016713799988793,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[-0.15, -0.3]",,,,,0,35,35,15,,,,,loption,0.9015266230017005,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[-0.15, 0.3]",,,,,0,36,36,14,,,,,loption,0.8355280600007973,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[0.15, -0.3]",,,,,0,37,37,23,,,,,loption,0.734860941000079,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, -0.3]",,,,,0,38,38,35,,,,,loption,0.9523373280026135,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.3, 0]",,,,,0,39,39,25,,,,,roption,1.2188699149992317,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, -0.3]",,,,,0,40,40,27,,,,,roption,0.7021771600011562,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.3, 0]",,,,,0,41,41,42,,,,,roption,0.8847271250015183,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[0.3, 0]",,,,,0,42,42,13,,,,,roption,0.5851571399980457,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, 0.3]",,,,,0,43,43,28,,,,,roption,0.7688084889996389,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, 0.3]",,,,,0,44,44,46,,,,,roption,0.8845599340020271,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[0.15, -0.3]",,,,,0,45,45,11,,,,,loption,0.8515163510019192,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, 0.3]",,,,,0,46,46,44,,,,,roption,0.9848732470018149,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, 0.3]",,,,,0,47,47,40,,,,,roption,0.7186586619973241,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[-0.15, 0.3]",,,,,1,0,48,2,,,,,loption,0.8016709590010578,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, 0.3]",,,,,1,1,49,38,,,,,roption,0.768126637001842,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, 0.3]",,,,,1,2,50,44,,,,,roption,0.4513053629998467,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.3, 0]",,,,,1,3,51,42,,,,,roption,0.8850261920015328,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[0.3, 0]",,,,,1,4,52,19,,,,,roption,0.6516061580005044,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[-0.15, -0.3]",,,,,1,5,53,9,,,,,loption,1.0180925739987288,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[-0.3, 0]",,,,,1,6,54,18,,,,,roption,0.7013288459966134,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, -0.3]",,,,,1,7,55,41,,,,,roption,0.8015792350015545,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, -0.3]",,,,,1,8,56,47,,,,,roption,0.9511554099990462,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, -0.3]",,,,,1,9,57,35,,,,,roption,0.7512732270006381,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, 0.3]",,,,,1,10,58,28,,,,,roption,0.6518410310018226,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.3, 0]",,,,,1,11,59,31,,,,,roption,0.7690710710012354,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[-0.15, 0.3]",,,,,1,12,60,8,,,,,loption,0.8689958779978042,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[0.15, 0.3]",,,,,1,13,61,10,,,,,loption,0.6018974899998284,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, 0.3]",,,,,1,14,62,26,,,,,roption,0.6513323500003025,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, -0.3]",,,,,1,15,63,27,,,,,roption,0.8354313499985437,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[0.15, 0.3]",,,,,1,16,64,16,,,,,roption,0.5671673549986735,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.15, -0.3]",,,,,1,17,65,39,,,,,roption,0.7187866130007023,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[-0.3, 0]",,,,,1,18,66,6,,,,,loption,0.7014293300017016,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.3, 0]",,,,,1,19,67,30,,,,,roption,0.8172028879998834,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[-0.3, 0]",,,,,1,20,68,0,,,,,loption,0.5016243470017798,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[-0.15, -0.3]",,,,,1,21,69,15,,,,,loption,0.9686012040001515,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[0.15, -0.3]",,,,,1,22,70,11,,,,,loption,0.7172937139985152,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.3, 0]",,,,,1,23,71,43,,,,,roption,0.9347547189972829,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.3, 0]",,,,,1,24,72,24,,,,,roption,1.0188826330013399,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, 0.3]",,,,,1,25,73,40,,,,,roption,0.7525765009995666,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[-0.3, 0]",,,,,1,26,74,36,,,,,roption,0.518116232000466,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, 0.3]",,,,,1,27,75,34,,,,,roption,0.7688285209987953,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[0.15, 0.3]",,,,,1,28,76,22,,,,,loption,0.6843770850027795,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.3, 0]",,,,,1,29,77,25,,,,,roption,0.6502212640007201,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[0.3, 0]",,,,,1,30,78,13,,,,,loption,0.7015842999971937,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[-0.15, -0.3]",,,,,1,31,79,21,,,,,loption,0.8181727939991106,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[0.15, 0.3]",,,,,1,32,80,46,,,,,roption,0.9685735980019672,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, 0.3]",,,,,1,33,81,32,,,,,roption,0.7519462700001895,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.15, -0.3]",,,,,1,34,82,29,,,,,roption,0.985082652001438,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, -0.3]",,,,,1,35,83,33,,,,,roption,0.6354077530013456,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[-0.15, 0.3]",,,,,1,36,84,14,,,,,loption,0.6846535299991956,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[0.15, -0.3]",,,,,1,37,85,23,,,,,loption,0.6013815289988997,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
33,"[0.3, 0]",,,,,1,38,86,37,,,,,roption,0.9014714530021593,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[-0.3, 0]",,,,,1,39,87,12,,,,,loption,0.6176848190007149,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
14,"[0.3, 0]",,,,,1,40,88,7,,,,,roption,0.7514132469987089,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[0.15, -0.3]",,,,,1,41,89,5,,,,,loption,0.7172496210005193,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[0.3, 0]",,,,,1,42,90,1,,,,,loption,0.5859249319983064,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
24,"[-0.15, 0.3]",,,,,1,43,91,20,,,,,loption,0.7353565019984671,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
23,"[0.15, -0.3]",,,,,1,44,92,17,,,,,loption,0.7505715980005334,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[-0.15, -0.3]",,,,,1,45,93,3,,,,,loption,0.7003556429990567,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
34,"[-0.15, -0.3]",,,,,1,46,94,45,,,,,roption,0.8684821950009791,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
13,"[0.15, 0.3]",,,,,1,47,95,4,,,,,loption,0.9183841300000495,,,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.3, 0]",,,,,,,,,0,0,0,12,,,roption,0.7848664840021229,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[0.3, 0]",,,,,,,,,0,1,1,37,,,roption,0.6008280669993837,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[-0.15, -0.3]",,,,,,,,,0,2,2,27,,,roption,0.8021862770001462,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.3, 0]",,,,,,,,,0,3,3,25,,,roption,0.7020533629984129,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
21,"[-0.15, 0.3]",,,,,,,,,0,4,4,8,,,loption,0.6188326730007248,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
11,"[-0.3, 0]",,,,,,,,,0,5,5,0,,,loption,0.6505287280015182,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
21,"[0.3, 0]",,,,,,,,,0,6,6,7,,,loption,0.7187879769990104,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.15, -0.3]",,,,,,,,,0,7,7,39,,,roption,0.6848522869986482,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[-0.15, 0.3]",,,,,,,,,0,8,8,26,,,loption,0.6848757629995816,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[0.3, 0]",,,,,,,,,0,9,9,13,,,roption,0.6516089550023025,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
11,"[-0.15, -0.3]",,,,,,,,,0,10,10,3,,,loption,0.9180902739972225,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[-0.15, -0.3]",,,,,,,,,0,11,11,21,,,loption,0.7002649870009918,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[0.15, 0.3]",,,,,,,,,0,12,12,22,,,loption,0.7023481430005631,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.3, 0]",,,,,,,,,0,13,13,36,,,roption,1.0511383439989004,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
11,"[0.15, 0.3]",,,,,,,,,0,14,14,4,,,loption,0.5849934340003529,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[0.15, -0.3]",,,,,,,,,0,15,15,35,,,loption,0.6343961019993003,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
11,"[0.15, -0.3]",,,,,,,,,0,16,16,5,,,loption,0.5688092579985096,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[0.15, -0.3]",,,,,,,,,0,17,17,17,,,roption,0.5334564759978093,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[0.15, 0.3]",,,,,,,,,0,18,18,16,,,roption,0.7688734389994352,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.15, 0.3]",,,,,,,,,0,19,19,28,,,roption,1.0353600490016106,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[0.15, -0.3]",,,,,,,,,0,20,20,23,,,loption,0.6010726530003012,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.15, -0.3]",,,,,,,,,0,21,21,15,,,roption,0.5513259450017358,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[0.15, -0.3]",,,,,,,,,0,22,22,41,,,roption,0.6009358299997984,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[-0.15, -0.3]",,,,,,,,,0,23,23,33,,,roption,0.6500432879984146,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
11,"[-0.15, 0.3]",,,,,,,,,0,24,24,2,,,loption,0.9513071520013909,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
21,"[-0.15, -0.3]",,,,,,,,,0,25,25,9,,,loption,0.9672508449984889,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.15, -0.3]",,,,,,,,,0,26,26,47,,,roption,0.5689578969977447,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[0.3, 0]",,,,,,,,,0,27,27,19,,,loption,0.5841555219994916,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
21,"[0.15, 0.3]",,,,,,,,,0,28,28,10,,,loption,0.8350802590030071,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.15, 0.3]",,,,,,,,,0,29,29,14,,,roption,0.8850538990009227,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[-0.15, 0.3]",,,,,,,,,0,30,30,20,,,loption,0.601673817000119,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[-0.3, 0]",,,,,,,,,0,31,31,24,,,roption,0.668049133997556,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[-0.3, 0]",,,,,,,,,0,32,32,42,,,roption,0.6851551110012224,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.15, -0.3]",,,,,,,,,0,33,33,29,,,roption,0.6854499200017017,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[-0.3, 0]",,,,,,,,,0,34,34,30,,,loption,0.7017539700027555,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[0.15, 0.3]",,,,,,,,,0,35,35,40,,,roption,1.0678128789986658,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[-0.15, 0.3]",,,,,,,,,0,36,36,44,,,roption,0.6687780060019577,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[-0.15, -0.3]",,,,,,,,,0,37,37,45,,,roption,0.6850376570000662,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
21,"[0.15, -0.3]",,,,,,,,,0,38,38,11,,,loption,0.801708636998228,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.3, 0]",,,,,,,,,0,39,39,43,,,roption,0.9013067349987978,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
11,"[0.3, 0]",,,,,,,,,0,40,40,1,,,loption,0.5524670580016391,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.15, 0.3]",,,,,,,,,0,41,41,38,,,roption,0.5356562589986424,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[-0.3, 0]",,,,,,,,,0,42,42,18,,,loption,0.7342480139996042,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[0.3, 0]",,,,,,,,,0,43,43,31,,,roption,0.5501856089977082,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[0.15, 0.3]",,,,,,,,,0,44,44,34,,,loption,0.5842727439994633,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[-0.15, 0.3]",,,,,,,,,0,45,45,32,,,loption,0.5848237110003538,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.15, 0.3]",,,,,,,,,0,46,46,46,,,roption,1.068247101000452,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
21,"[-0.3, 0]",,,,,,,,,0,47,47,6,,,loption,0.9842261310004687,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
31,"[-0.15, 0.3]",,,,,,,,,1,0,48,38,,,roption,0.6341921639977954,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[-0.3, 0]",,,,,,,,,1,1,49,18,,,loption,0.6014727799993125,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
12,"[0.15, -0.3]",,,,,,,,,1,2,50,23,,,roption,0.5686549840029329,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
32,"[0.3, 0]",,,,,,,,,1,3,51,43,,,roption,0.8683520900012809,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
22,"[-0.3, 0]",,,,,,,,,1,4,52,30,,,loption,0.6023501409981691,I_V_TobiaszB,001,2019_May_23_1417,with_training,3.0.7,59.93910869891984,
