img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
13,"[-0.15, -0.3]",0,0,0,3,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
11,"[-0.3, 0]",0,1,1,0,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
12,"[-0.15, 0.3]",0,2,2,2,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
32,"[0.3, 0]",0,3,3,7,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
12,"[0.3, 0]",0,4,4,1,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[-0.15, -0.3]",0,5,5,9,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[0.15, 0.3]",0,6,6,4,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
31,"[-0.3, 0]",0,7,7,6,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
33,"[-0.15, 0.3]",0,8,8,8,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[0.15, -0.3]",0,9,9,5,,,,,,,,,,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[-0.15, 0.3]",,,,,0,0,0,32,,,,,ralt,1.412076700013131,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
33,"[0.15, 0.3]",,,,,0,1,1,28,,,,,ralt,1.2318749999976717,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
24,"[-0.15, -0.3]",,,,,0,2,2,21,,,,,lalt,1.1106314999633469,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[0.15, 0.3]",,,,,0,3,3,4,,,,,None,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[-0.15, 0.3]",,,,,0,4,4,2,,,,,lalt,1.5813541000243276,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[0.15, -0.3]",,,,,0,5,5,5,,,,,ralt,0.8143447000184096,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[-0.3, 0]",,,,,0,6,6,6,,,,,ralt,1.2683469000039622,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[0.3, 0]",,,,,0,7,7,7,,,,,lalt,1.228422500018496,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[-0.15, -0.3]",,,,,0,8,8,3,,,,,ralt,1.2018439999665134,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
23,"[0.15, 0.3]",,,,,0,9,9,16,,,,,lalt,1.4150770000414923,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[-0.15, -0.3]",,,,,0,10,10,9,,,,,lalt,1.2300470000482164,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
24,"[0.3, 0]",,,,,0,11,11,19,,,,,lalt,1.466632199997548,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[0.15, 0.3]",,,,,0,12,12,10,,,,,lalt,1.2866770999971777,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
24,"[-0.15, 0.3]",,,,,0,13,13,20,,,,,lalt,1.5287434000056237,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[-0.15, 0.3]",,,,,0,14,14,44,,,,,ralt,1.4253852000110783,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[-0.3, 0]",,,,,0,15,15,42,,,,,ralt,1.6241763000143692,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
24,"[0.15, 0.3]",,,,,0,16,16,22,,,,,lalt,1.3224438999895938,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
24,"[-0.3, 0]",,,,,0,17,17,18,,,,,lalt,0.7550970999873243,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
23,"[-0.3, 0]",,,,,0,18,18,12,,,,,lalt,0.7635210999869741,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
33,"[-0.15, 0.3]",,,,,0,19,19,38,,,,,None,,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
23,"[0.3, 0]",,,,,0,20,20,13,,,,,lalt,0.6158694000332616,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[-0.15, -0.3]",,,,,0,21,21,45,,,,,ralt,1.2832424999796785,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[-0.15, 0.3]",,,,,0,22,22,8,,,,,lalt,0.8389837000286207,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[0.3, 0]",,,,,0,23,23,1,,,,,lalt,0.9128248000051826,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
14,"[0.15, -0.3]",,,,,0,24,24,11,,,,,lalt,0.652339700027369,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[0.15, 0.3]",,,,,0,25,25,46,,,,,ralt,0.9737389000365511,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
13,"[-0.3, 0]",,,,,0,26,26,0,,,,,lalt,0.6812595000374131,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
33,"[0.15, -0.3]",,,,,0,27,27,29,,,,,ralt,1.545819599996321,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
23,"[-0.15, -0.3]",,,,,0,28,28,15,,,,,lalt,0.9792596999905072,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
23,"[0.15, -0.3]",,,,,0,29,29,17,,,,,lalt,0.6420549000031315,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
34,"[0.15, -0.3]",,,,,0,30,30,35,,,,,ralt,1.0772408999619074,,,I_V_AleksandraL,001,2019_May_22_1113,with_training,3.0.7,60.03388311605669,
