img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
33,"[-0.15, 0.3]",,,,,1,18,66,26,,,,,ralt,1.2636731000384316,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[0.3, 0]",,,,,1,19,67,31,,,,,ralt,0.8967185000074096,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[-0.3, 0]",,,,,1,20,68,24,,,,,ralt,0.8617577999830246,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
23,"[0.15, -0.3]",,,,,1,21,69,17,,,,,lalt,1.2470599000225775,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
13,"[-0.15, 0.3]",,,,,1,22,70,2,,,,,ralt,0.9849493999499828,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[-0.15, -0.3]",,,,,1,23,71,27,,,,,ralt,1.3414100999943912,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[0.15, -0.3]",,,,,1,24,72,29,,,,,ralt,0.8549574000062421,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
13,"[-0.15, -0.3]",,,,,1,25,73,3,,,,,lalt,1.0268397000036202,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[0.15, 0.3]",,,,,1,26,74,28,,,,,ralt,0.8372745000524446,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
24,"[0.15, 0.3]",,,,,1,27,75,22,,,,,lalt,0.9059336999780498,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
23,"[0.15, 0.3]",,,,,1,28,76,16,,,,,lalt,0.9448732000309974,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
23,"[-0.15, 0.3]",,,,,1,29,77,14,,,,,lalt,1.250976300041657,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
14,"[0.15, -0.3]",,,,,1,30,78,11,,,,,lalt,1.1356389000429772,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[0.3, 0]",,,,,1,31,79,43,,,,,ralt,0.9277854999527335,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
24,"[-0.15, -0.3]",,,,,1,32,80,21,,,,,lalt,0.7213933999883011,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[0.15, 0.3]",,,,,1,33,81,46,,,,,None,,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[-0.15, 0.3]",,,,,1,34,82,38,,,,,ralt,1.021379199984949,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[-0.15, -0.3]",,,,,1,35,83,45,,,,,ralt,0.8822228999924846,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
13,"[-0.3, 0]",,,,,1,36,84,0,,,,,lalt,1.3284496999694966,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
23,"[-0.3, 0]",,,,,1,37,85,12,,,,,lalt,0.7556675000232644,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[0.15, -0.3]",,,,,1,38,86,35,,,,,ralt,0.9589937000419013,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[-0.15, -0.3]",,,,,1,39,87,39,,,,,ralt,0.9341571999830194,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[-0.15, 0.3]",,,,,1,40,88,44,,,,,ralt,0.8328565999981947,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
34,"[-0.15, 0.3]",,,,,1,41,89,32,,,,,ralt,1.037796500022523,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
14,"[0.3, 0]",,,,,1,42,90,7,,,,,lalt,0.6848243999993429,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
23,"[0.3, 0]",,,,,1,43,91,13,,,,,lalt,1.3101416999706998,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[0.3, 0]",,,,,1,44,92,37,,,,,ralt,1.1876562000252306,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
24,"[-0.3, 0]",,,,,1,45,93,18,,,,,lalt,1.1549764000228606,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
14,"[-0.3, 0]",,,,,1,46,94,6,,,,,lalt,0.7739185999962501,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
33,"[0.15, -0.3]",,,,,1,47,95,41,,,,,ralt,1.0150515000568703,,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[-0.15, 0.3]",,,,,,,,,0,0,0,32,,,lalt,0.8760356000275351,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, -0.3]",,,,,,,,,0,1,1,29,,,ralt,0.938791399996262,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, 0.3]",,,,,,,,,0,2,2,46,,,ralt,1.2436612999881618,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[0.15, 0.3]",,,,,,,,,0,3,3,34,,,lalt,1.4763573000091128,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, 0.3]",,,,,,,,,0,4,4,38,,,ralt,1.070541900000535,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[0.3, 0]",,,,,,,,,0,5,5,31,,,lalt,0.7806406999588944,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, -0.3]",,,,,,,,,0,6,6,15,,,ralt,1.0074195999768563,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[0.3, 0]",,,,,,,,,0,7,7,1,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, -0.3]",,,,,,,,,0,8,8,45,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.3, 0]",,,,,,,,,0,9,9,36,,,ralt,0.9735010999720544,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[0.3, 0]",,,,,,,,,0,10,10,19,,,lalt,1.1287082000053488,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[0.15, -0.3]",,,,,,,,,0,11,11,5,,,lalt,1.1187160999979824,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.3, 0]",,,,,,,,,0,12,12,37,,,ralt,0.7771423000376672,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.3, 0]",,,,,,,,,0,13,13,13,,,ralt,0.7248103999882005,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, 0.3]",,,,,,,,,0,14,14,26,,,ralt,0.7829782000044361,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[0.15, -0.3]",,,,,,,,,0,15,15,35,,,lalt,1.23748179996619,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, -0.3]",,,,,,,,,0,16,16,41,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, 0.3]",,,,,,,,,0,17,17,28,,,ralt,0.8021858999854885,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, 0.3]",,,,,,,,,0,18,18,16,,,ralt,1.1709785999846645,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[-0.15, 0.3]",,,,,,,,,0,19,19,20,,,lalt,1.0346256999764591,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[0.15, 0.3]",,,,,,,,,0,20,20,10,,,lalt,0.841468199971132,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, 0.3]",,,,,,,,,0,21,21,40,,,ralt,0.8312023999751545,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.3, 0]",,,,,,,,,0,22,22,12,,,ralt,1.0770255000097677,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[-0.15, -0.3]",,,,,,,,,0,23,23,3,,,lalt,1.1568285999819636,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[-0.15, -0.3]",,,,,,,,,0,24,24,33,,,lalt,1.1355251999921165,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, -0.3]",,,,,,,,,0,25,25,27,,,ralt,1.0786417999770492,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[-0.3, 0]",,,,,,,,,0,26,26,18,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[0.15, -0.3]",,,,,,,,,0,27,27,11,,,lalt,1.2700614999630488,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[-0.15, -0.3]",,,,,,,,,0,28,28,9,,,lalt,1.4341546999639831,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[0.3, 0]",,,,,,,,,0,29,29,7,,,lalt,1.2960024999920279,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[-0.15, 0.3]",,,,,,,,,0,30,30,8,,,lalt,0.7317065999959596,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[-0.15, 0.3]",,,,,,,,,0,31,31,2,,,lalt,1.2679378000320867,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.3, 0]",,,,,,,,,0,32,32,43,,,ralt,0.7544703999883495,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.3, 0]",,,,,,,,,0,33,33,42,,,ralt,0.9209091999800876,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[0.15, 0.3]",,,,,,,,,0,34,34,4,,,lalt,1.317644199996721,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.15, -0.3]",,,,,,,,,0,35,35,47,,,ralt,1.217063700023573,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[0.15, 0.3]",,,,,,,,,0,36,36,22,,,lalt,1.2042671999661252,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
11,"[-0.3, 0]",,,,,,,,,0,37,37,0,,,lalt,0.9146708000334911,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.3, 0]",,,,,,,,,0,38,38,24,,,ralt,1.1628971000318415,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, -0.3]",,,,,,,,,0,39,39,17,,,ralt,1.0534707000479102,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[-0.15, -0.3]",,,,,,,,,0,40,40,21,,,lalt,0.7754896999686025,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[-0.3, 0]",,,,,,,,,0,41,41,6,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, 0.3]",,,,,,,,,0,42,42,14,,,ralt,1.1898518000380136,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[0.3, 0]",,,,,,,,,0,43,43,25,,,ralt,0.8225823999964632,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[0.15, -0.3]",,,,,,,,,0,44,44,23,,,ralt,0.8153789999778382,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[-0.3, 0]",,,,,,,,,0,45,45,30,,,lalt,1.3543790000258014,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, 0.3]",,,,,,,,,0,46,46,44,,,ralt,0.9755573000293225,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[-0.15, -0.3]",,,,,,,,,0,47,47,39,,,ralt,0.8575375999789685,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, -0.3]",,,,,,,,,1,0,48,45,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
12,"[-0.15, -0.3]",,,,,,,,,1,1,49,21,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[-0.15, -0.3]",,,,,,,,,1,2,50,33,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[0.15, 0.3]",,,,,,,,,1,3,51,34,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, -0.3]",,,,,,,,,1,4,52,17,,,None,,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
22,"[-0.3, 0]",,,,,,,,,1,5,53,30,,,lalt,1.0896138999960385,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
31,"[0.15, 0.3]",,,,,,,,,1,6,54,40,,,ralt,0.857737599988468,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
32,"[-0.15, 0.3]",,,,,,,,,1,7,55,26,,,ralt,0.7092584000201896,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
21,"[-0.15, -0.3]",,,,,,,,,1,8,56,9,,,lalt,0.8915555999847129,I_V_MichalD,001,2019_May_22_1706,with_training,3.0.7,60.01417535834576,
