img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
14,"[-0.15, 0.3]",,,,,0,13,13,8,,,,,lalt,1.1574256000003516,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.15, -0.3]",,,,,0,14,14,29,,,,,ralt,1.0290053999997326,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.3, 0]",,,,,0,15,15,43,,,,,ralt,0.8436543000007077,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[0.15, -0.3]",,,,,0,16,16,17,,,,,lalt,0.765180499998678,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.3, 0]",,,,,0,17,17,30,,,,,ralt,1.1475684000015463,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[0.3, 0]",,,,,0,18,18,19,,,,,lalt,1.1117258999984188,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[-0.15, -0.3]",,,,,0,19,19,9,,,,,ralt,0.7845063999993727,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, -0.3]",,,,,0,20,20,33,,,,,ralt,1.0902377999991586,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, 0.3]",,,,,0,21,21,38,,,,,ralt,1.2737505000004603,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[0.15, 0.3]",,,,,0,22,22,10,,,,,lalt,0.8478875000000698,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, -0.3]",,,,,0,23,23,39,,,,,ralt,1.2227041000005556,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, 0.3]",,,,,0,24,24,46,,,,,ralt,1.5257944999993924,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[-0.3, 0]",,,,,0,25,25,18,,,,,ralt,1.1440757000000303,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[0.15, -0.3]",,,,,0,26,26,11,,,,,lalt,1.118031100000735,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[0.15, 0.3]",,,,,0,27,27,16,,,,,lalt,1.0462501000001794,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.3, 0]",,,,,0,28,28,36,,,,,ralt,1.2593579000003956,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, -0.3]",,,,,0,29,29,27,,,,,ralt,1.3639966000009736,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.3, 0]",,,,,0,30,30,31,,,,,ralt,1.2264216000003216,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[-0.15, 0.3]",,,,,0,31,31,2,,,,,lalt,0.9675313000007009,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[-0.3, 0]",,,,,0,32,32,0,,,,,ralt,1.2769532000002073,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.15, 0.3]",,,,,0,33,33,40,,,,,ralt,1.3063387000001967,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[-0.15, -0.3]",,,,,0,34,34,15,,,,,lalt,0.8776720999994723,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, 0.3]",,,,,0,35,35,26,,,,,ralt,1.3361077999998088,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, -0.3]",,,,,0,36,36,47,,,,,ralt,1.1279775999992125,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.3, 0]",,,,,0,37,37,42,,,,,ralt,1.1557744999990973,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[-0.15, -0.3]",,,,,0,38,38,3,,,,,lalt,0.9974820999996155,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[-0.3, 0]",,,,,0,39,39,12,,,,,ralt,1.6043835999989824,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[-0.15, -0.3]",,,,,0,40,40,21,,,,,lalt,1.1763334999996005,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.3, 0]",,,,,0,41,41,24,,,,,ralt,0.9298739000005298,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[0.3, 0]",,,,,0,42,42,13,,,,,lalt,0.8318025000007765,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, -0.3]",,,,,0,43,43,45,,,,,ralt,1.3055150999989564,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, -0.3]",,,,,0,44,44,35,,,,,ralt,1.3063999000005424,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, 0.3]",,,,,0,45,45,44,,,,,ralt,0.826205100000152,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[0.15, 0.3]",,,,,0,46,46,22,,,,,lalt,1.2247552999997424,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, 0.3]",,,,,0,47,47,34,,,,,ralt,1.1575622000000294,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[-0.15, 0.3]",,,,,1,0,48,20,,,,,None,,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[0.3, 0]",,,,,1,1,49,7,,,,,lalt,1.0652282999999443,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, -0.3]",,,,,1,2,50,27,,,,,ralt,1.0745300000016869,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[-0.15, 0.3]",,,,,1,3,51,14,,,,,lalt,1.728426000001491,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.3, 0]",,,,,1,4,52,42,,,,,ralt,1.7779535999998188,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[-0.15, -0.3]",,,,,1,5,53,9,,,,,lalt,1.1277544000004127,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.3, 0]",,,,,1,6,54,36,,,,,ralt,1.228024699999878,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.3, 0]",,,,,1,7,55,37,,,,,ralt,1.176735600000029,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.15, 0.3]",,,,,1,8,56,28,,,,,None,,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.15, -0.3]",,,,,1,9,57,41,,,,,ralt,1.035466000001179,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[0.15, -0.3]",,,,,1,10,58,23,,,,,lalt,1.0623319000005722,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, 0.3]",,,,,1,11,59,44,,,,,ralt,1.4223289000001387,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[-0.3, 0]",,,,,1,12,60,12,,,,,ralt,0.9437742000009166,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.3, 0]",,,,,1,13,61,31,,,,,ralt,0.9464907999990828,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, 0.3]",,,,,1,14,62,46,,,,,ralt,0.8737763000008272,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, 0.3]",,,,,1,15,63,34,,,,,ralt,1.0362913999997545,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[0.15, -0.3]",,,,,1,16,64,11,,,,,lalt,1.0107100999994145,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, 0.3]",,,,,1,17,65,26,,,,,ralt,1.181259199998749,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[0.3, 0]",,,,,1,18,66,1,,,,,lalt,1.394168400000126,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[-0.3, 0]",,,,,1,19,67,6,,,,,lalt,1.3390285999994376,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[-0.15, -0.3]",,,,,1,20,68,15,,,,,lalt,1.2294562999995833,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[0.15, 0.3]",,,,,1,21,69,22,,,,,None,,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, -0.3]",,,,,1,22,70,47,,,,,ralt,1.153895100000227,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[-0.3, 0]",,,,,1,23,71,18,,,,,lalt,0.8991643999997905,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, 0.3]",,,,,1,24,72,32,,,,,ralt,1.2811438999997335,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[-0.15, -0.3]",,,,,1,25,73,3,,,,,ralt,1.0999718000002758,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[0.3, 0]",,,,,1,26,74,19,,,,,lalt,0.9673745999989478,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[0.3, 0]",,,,,1,27,75,13,,,,,lalt,1.0529425999993691,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[-0.3, 0]",,,,,1,28,76,0,,,,,lalt,0.7442300000002433,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.15, -0.3]",,,,,1,29,77,29,,,,,ralt,0.8724659999988944,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, -0.3]",,,,,1,30,78,39,,,,,ralt,1.095557500000723,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.3, 0]",,,,,1,31,79,43,,,,,ralt,1.0547812999993766,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, -0.3]",,,,,1,32,80,33,,,,,ralt,1.0195303000000422,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.15, -0.3]",,,,,1,33,81,45,,,,,ralt,0.9797600000001694,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.3, 0]",,,,,1,34,82,24,,,,,ralt,1.016131399999722,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[-0.3, 0]",,,,,1,35,83,30,,,,,None,,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.15, 0.3]",,,,,1,36,84,40,,,,,ralt,0.839496099999451,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[-0.15, 0.3]",,,,,1,37,85,2,,,,,lalt,0.7270867999995971,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[0.15, -0.3]",,,,,1,38,86,17,,,,,lalt,1.3910069999983534,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[-0.15, 0.3]",,,,,1,39,87,8,,,,,lalt,0.9279696000012336,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[-0.15, 0.3]",,,,,1,40,88,38,,,,,ralt,0.9832586000011361,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[0.15, 0.3]",,,,,1,41,89,4,,,,,ralt,1.2977749000001495,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
14,"[0.15, 0.3]",,,,,1,42,90,10,,,,,lalt,1.2227468000000954,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
33,"[0.3, 0]",,,,,1,43,91,25,,,,,ralt,1.1302077000000281,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
34,"[0.15, -0.3]",,,,,1,44,92,35,,,,,ralt,0.9373562999990099,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
23,"[0.15, 0.3]",,,,,1,45,93,16,,,,,ralt,0.7882559999998193,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
24,"[-0.15, -0.3]",,,,,1,46,94,21,,,,,lalt,1.2296320000004926,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
13,"[0.15, -0.3]",,,,,1,47,95,5,,,,,lalt,0.7670498000006774,,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.3, 0]",,,,,,,,,0,0,0,13,,,lalt,1.267274699999689,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.3, 0]",,,,,,,,,0,1,1,37,,,ralt,1.067346899999393,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[0.3, 0]",,,,,,,,,0,2,2,7,,,lalt,0.9120038999990356,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[0.15, -0.3]",,,,,,,,,0,3,3,11,,,lalt,1.2979350999994494,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[0.15, 0.3]",,,,,,,,,0,4,4,4,,,lalt,1.5033604000000196,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[0.3, 0]",,,,,,,,,0,5,5,19,,,lalt,0.6575268999986292,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[0.15, 0.3]",,,,,,,,,0,6,6,46,,,ralt,0.8982945000007021,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.15, -0.3]",,,,,,,,,0,7,7,41,,,ralt,1.297115199999098,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.3, 0]",,,,,,,,,0,8,8,42,,,ralt,1.3583039000004646,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[0.15, -0.3]",,,,,,,,,0,9,9,23,,,lalt,0.8835431999996217,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[0.15, 0.3]",,,,,,,,,0,10,10,10,,,lalt,1.046126400000503,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[-0.3, 0]",,,,,,,,,0,11,11,6,,,lalt,0.879982000000382,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[-0.15, 0.3]",,,,,,,,,0,12,12,2,,,ralt,1.0885908999989624,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.15, -0.3]",,,,,,,,,0,13,13,17,,,ralt,1.1999352000002546,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[-0.15, -0.3]",,,,,,,,,0,14,14,39,,,ralt,1.4411953999988327,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[-0.3, 0]",,,,,,,,,0,15,15,36,,,ralt,1.0080111999996006,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[0.15, -0.3]",,,,,,,,,0,16,16,29,,,ralt,1.1530153000003338,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[-0.3, 0]",,,,,,,,,0,17,17,12,,,ralt,1.2738399999998364,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[-0.3, 0]",,,,,,,,,0,18,18,30,,,lalt,0.8663350000006176,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[-0.15, -0.3]",,,,,,,,,0,19,19,9,,,lalt,0.9940397999998822,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.15, -0.3]",,,,,,,,,0,20,20,45,,,ralt,1.3751148999999714,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.15, 0.3]",,,,,,,,,0,21,21,26,,,ralt,0.808856100000412,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[-0.15, 0.3]",,,,,,,,,0,22,22,14,,,ralt,1.1603185999993002,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[-0.3, 0]",,,,,,,,,0,23,23,18,,,lalt,0.9015025999997306,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[-0.15, 0.3]",,,,,,,,,0,24,24,8,,,lalt,1.1920076000005793,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[0.15, 0.3]",,,,,,,,,0,25,25,28,,,ralt,1.0580167999996775,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[-0.15, 0.3]",,,,,,,,,0,26,26,32,,,lalt,0.9309178000003158,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[-0.15, -0.3]",,,,,,,,,0,27,27,15,,,ralt,1.0262177000004158,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[0.15, 0.3]",,,,,,,,,0,28,28,22,,,lalt,0.8792701000002126,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[0.3, 0]",,,,,,,,,0,29,29,31,,,lalt,0.9416412000009586,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[-0.15, 0.3]",,,,,,,,,0,30,30,20,,,lalt,1.1133100999995804,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[0.3, 0]",,,,,,,,,0,31,31,43,,,ralt,0.8158466999993834,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.15, -0.3]",,,,,,,,,0,32,32,27,,,ralt,1.3699965000014345,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[-0.15, -0.3]",,,,,,,,,0,33,33,33,,,lalt,1.0929699000007531,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[-0.15, 0.3]",,,,,,,,,0,34,34,38,,,ralt,0.9156805999991775,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.15, 0.3]",,,,,,,,,0,35,35,16,,,ralt,1.0419044999998732,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.3, 0]",,,,,,,,,0,36,36,24,,,ralt,1.000360300000466,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[-0.3, 0]",,,,,,,,,0,37,37,0,,,lalt,1.0519948000001023,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[-0.15, -0.3]",,,,,,,,,0,38,38,3,,,ralt,1.0791016000002855,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[0.15, 0.3]",,,,,,,,,0,39,39,34,,,lalt,1.436266999999134,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[0.3, 0]",,,,,,,,,0,40,40,1,,,lalt,1.1584722000006877,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.15, 0.3]",,,,,,,,,0,41,41,40,,,ralt,1.0380910000003496,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.15, 0.3]",,,,,,,,,0,42,42,44,,,ralt,0.7721166999999696,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[0.15, -0.3]",,,,,,,,,0,43,43,35,,,lalt,0.7369975000001432,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[-0.15, -0.3]",,,,,,,,,0,44,44,21,,,lalt,1.0714170999999624,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[0.15, -0.3]",,,,,,,,,0,45,45,47,,,ralt,1.282641199999489,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[0.15, -0.3]",,,,,,,,,0,46,46,5,,,ralt,1.2123042000002897,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[0.3, 0]",,,,,,,,,0,47,47,25,,,ralt,0.958552599999166,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
12,"[0.15, -0.3]",,,,,,,,,1,0,48,23,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
32,"[-0.15, -0.3]",,,,,,,,,1,1,49,27,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
22,"[0.3, 0]",,,,,,,,,1,2,50,31,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
31,"[0.15, 0.3]",,,,,,,,,1,3,51,40,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[-0.15, 0.3]",,,,,,,,,1,4,52,2,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
21,"[-0.15, 0.3]",,,,,,,,,1,5,53,8,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
11,"[0.15, 0.3]",,,,,,,,,1,6,54,4,,,None,,I-V-Szymanek,001,2019_May_22_1444,with_training,3.0.7,32.227344579467065,
