img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_6_2.keys,key_resp_6_2.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate,
11,"[-0.3, 0]",0,0,0,0,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
12,"[0.3, 0]",0,1,1,1,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.15, -0.3]",0,2,2,3,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
32,"[0.3, 0]",0,3,3,7,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.15, 0.3]",0,4,4,4,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.15, -0.3]",0,5,5,5,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
12,"[-0.15, 0.3]",0,6,6,2,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, 0.3]",0,7,7,8,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
31,"[-0.3, 0]",0,8,8,6,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, -0.3]",0,9,9,9,,,,,,,,,,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[-0.15, 0.3]",,,,,0,0,0,14,,,,,None,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, 0.3]",,,,,0,1,1,38,,,,,lalt,1.1782724000004237,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.3, 0]",,,,,0,2,2,37,,,,,lalt,0.6769868999999744,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.3, 0]",,,,,0,3,3,0,,,,,lalt,0.6439745999996376,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.3, 0]",,,,,0,4,4,1,,,,,lalt,0.8004123000000618,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[-0.15, -0.3]",,,,,0,5,5,9,,,,,lalt,0.770864399999482,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, -0.3]",,,,,0,6,6,45,,,,,lalt,0.7201402999999118,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[-0.15, 0.3]",,,,,0,7,7,8,,,,,lalt,0.8448104999997668,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.15, 0.3]",,,,,0,8,8,2,,,,,lalt,0.8445090999994136,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.15, 0.3]",,,,,0,9,9,10,,,,,lalt,1.0017932000000656,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.3, 0]",,,,,0,10,10,31,,,,,lalt,0.4908316000000923,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.3, 0]",,,,,0,11,11,36,,,,,lalt,0.6470740999993723,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, 0.3]",,,,,0,12,12,26,,,,,lalt,0.5233629999993354,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, -0.3]",,,,,0,13,13,35,,,,,lalt,0.6391473000003316,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.15, -0.3]",,,,,0,14,14,3,,,,,lalt,0.6461984000006851,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, -0.3]",,,,,0,15,15,41,,,,,lalt,1.0020658000003095,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[-0.3, 0]",,,,,0,16,16,18,,,,,lalt,1.0096720999999889,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.15, -0.3]",,,,,0,17,17,11,,,,,lalt,0.9394585999998526,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[0.3, 0]",,,,,0,18,18,13,,,,,lalt,1.0643152000002374,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, -0.3]",,,,,0,19,19,39,,,,,lalt,0.72119339999972,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, 0.3]",,,,,0,20,20,32,,,,,lalt,0.6145840999997745,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.3, 0]",,,,,0,21,21,7,,,,,lalt,0.9723114999997051,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, 0.3]",,,,,0,22,22,28,,,,,lalt,0.4874846000002435,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, 0.3]",,,,,0,23,23,40,,,,,lalt,0.8963052999997672,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, -0.3]",,,,,0,24,24,29,,,,,lalt,0.6152978999998595,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.3, 0]",,,,,0,25,25,43,,,,,lalt,0.6334340000003067,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.3, 0]",,,,,0,26,26,30,,,,,lalt,0.5633026000004975,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[0.15, 0.3]",,,,,0,27,27,22,,,,,lalt,0.7838579999997819,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[0.15, -0.3]",,,,,0,28,28,17,,,,,lalt,0.845323799999278,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[-0.15, -0.3]",,,,,0,29,29,21,,,,,lalt,0.39669320000029984,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, 0.3]",,,,,0,30,30,46,,,,,lalt,0.9068514000000505,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[-0.3, 0]",,,,,0,31,31,12,,,,,lalt,0.6260940000001938,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.15, -0.3]",,,,,0,32,32,5,,,,,lalt,1.2206003999999666,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[-0.15, -0.3]",,,,,0,33,33,15,,,,,lalt,0.4705799000003026,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[0.15, -0.3]",,,,,0,34,34,23,,,,,lalt,1.4152209000003495,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, -0.3]",,,,,0,35,35,33,,,,,lalt,0.9386094000001322,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.15, 0.3]",,,,,0,36,36,4,,,,,lalt,0.42483720000018366,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, 0.3]",,,,,0,37,37,34,,,,,lalt,0.8046497000013915,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[0.15, 0.3]",,,,,0,38,38,16,,,,,lalt,0.9401567999993858,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.3, 0]",,,,,0,39,39,24,,,,,lalt,0.7727364999991551,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.3, 0]",,,,,0,40,40,25,,,,,lalt,0.8770168999999441,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[-0.3, 0]",,,,,0,41,41,6,,,,,lalt,0.9385117999991053,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[-0.15, 0.3]",,,,,0,42,42,20,,,,,lalt,0.6568160000006174,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.3, 0]",,,,,0,43,43,42,,,,,lalt,1.0025122999995801,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, -0.3]",,,,,0,44,44,27,,,,,lalt,1.1165954000007332,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, -0.3]",,,,,0,45,45,47,,,,,lalt,1.3441972000000533,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[0.3, 0]",,,,,0,46,46,19,,,,,lalt,1.364887900001122,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, 0.3]",,,,,0,47,47,44,,,,,None,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[-0.15, 0.3]",,,,,1,0,48,8,,,,,lalt,1.0007650999996258,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, -0.3]",,,,,1,1,49,41,,,,,lalt,0.8985264000002644,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.15, -0.3]",,,,,1,2,50,3,,,,,lalt,1.1666547999993782,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.3, 0]",,,,,1,3,51,7,,,,,lalt,1.5029954000001453,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, 0.3]",,,,,1,4,52,32,,,,,lalt,1.3463124000008975,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, -0.3]",,,,,1,5,53,47,,,,,lalt,1.3970113000013953,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.15, -0.3]",,,,,1,6,54,11,,,,,lalt,1.2822498999994423,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, 0.3]",,,,,1,7,55,40,,,,,lalt,1.221962200001144,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.15, 0.3]",,,,,1,8,56,4,,,,,ralt,1.3311399000012898,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, -0.3]",,,,,1,9,57,27,,,,,None,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[-0.3, 0]",,,,,1,10,58,6,,,,,None,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.3, 0]",,,,,1,11,59,25,,,,,ralt,1.0102669999996579,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[-0.15, -0.3]",,,,,1,12,60,21,,,,,lalt,1.2840563999998267,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.3, 0]",,,,,1,13,61,24,,,,,None,,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[-0.15, -0.3]",,,,,1,14,62,15,,,,,lalt,1.5017779000008886,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.3, 0]",,,,,1,15,63,1,,,,,lalt,1.1581963999997242,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, 0.3]",,,,,1,16,64,46,,,,,ralt,1.1172373999997944,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[0.3, 0]",,,,,1,17,65,19,,,,,lalt,0.8666986000007455,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.3, 0]",,,,,1,18,66,36,,,,,ralt,1.4365132000002632,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[0.15, -0.3]",,,,,1,19,67,23,,,,,lalt,0.9092801999995572,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, 0.3]",,,,,1,20,68,28,,,,,ralt,1.1575149999989662,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[0.3, 0]",,,,,1,21,69,13,,,,,lalt,0.9408590999992157,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, -0.3]",,,,,1,22,70,33,,,,,ralt,1.4093063000000257,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.3, 0]",,,,,1,23,71,30,,,,,ralt,1.1578472999990481,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[0.15, 0.3]",,,,,1,24,72,10,,,,,lalt,0.8144793000010395,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, -0.3]",,,,,1,25,73,39,,,,,ralt,1.1166138999997202,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.15, -0.3]",,,,,1,26,74,29,,,,,ralt,1.0546058999989327,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[0.15, 0.3]",,,,,1,27,75,16,,,,,lalt,0.7583135999993829,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.3, 0]",,,,,1,28,76,31,,,,,ralt,0.9000711999997293,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, 0.3]",,,,,1,29,77,34,,,,,ralt,1.094834899999114,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.3, 0]",,,,,1,30,78,42,,,,,ralt,0.8168356999995012,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
14,"[-0.15, -0.3]",,,,,1,31,79,9,,,,,lalt,0.8525943999993615,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[-0.3, 0]",,,,,1,32,80,18,,,,,lalt,0.7292183999998088,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[0.15, -0.3]",,,,,1,33,81,17,,,,,lalt,0.8141391000008298,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.15, 0.3]",,,,,1,34,82,2,,,,,lalt,0.8949544000006426,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[-0.3, 0]",,,,,1,35,83,0,,,,,ralt,0.8024249999998574,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[0.3, 0]",,,,,1,36,84,37,,,,,ralt,1.2604972000008274,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.3, 0]",,,,,1,37,85,43,,,,,ralt,0.9902763000009145,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[-0.3, 0]",,,,,1,38,86,12,,,,,lalt,0.8340093999995588,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
23,"[-0.15, 0.3]",,,,,1,39,87,14,,,,,lalt,0.6884805999998207,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, 0.3]",,,,,1,40,88,26,,,,,ralt,0.8177352000002429,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
33,"[-0.15, 0.3]",,,,,1,41,89,38,,,,,ralt,1.159025400000246,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, 0.3]",,,,,1,42,90,44,,,,,ralt,0.9835349000004499,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[-0.15, -0.3]",,,,,1,43,91,45,,,,,ralt,1.034355300000243,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
13,"[0.15, -0.3]",,,,,1,44,92,5,,,,,lalt,0.9469334999994317,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[0.15, 0.3]",,,,,1,45,93,22,,,,,lalt,0.8014836000002106,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
34,"[0.15, -0.3]",,,,,1,46,94,35,,,,,ralt,0.7852241999989928,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
24,"[-0.15, 0.3]",,,,,1,47,95,20,,,,,ralt,0.9003938000005292,,,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
21,"[-0.3, 0]",,,,,,,,,0,0,0,6,,,lalt,1.4084266000008938,I-V-ksywka,001,2019_May_23_1145,with_training,3.0.7,32.00445502015666,
