img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
31,"[0.3, 0]",,,,,0,17,17,13,,,,,ralt,1.3100939000014478,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[-0.15, 0.3]",,,,,0,18,18,32,,,,,lalt,1.0604595999993762,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[-0.15, -0.3]",,,,,0,19,19,9,,,,,lalt,1.13195369999994,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[0.15, 0.3]",,,,,0,20,20,34,,,,,lalt,1.1109861999993882,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.3, 0]",,,,,0,21,21,25,,,,,ralt,0.9658953999987716,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, -0.3]",,,,,0,22,22,29,,,,,ralt,1.1943405000001803,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.3, 0]",,,,,0,23,23,24,,,,,ralt,0.9187510000010661,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.15, 0.3]",,,,,0,24,24,38,,,,,None,,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[-0.15, -0.3]",,,,,0,25,25,3,,,,,lalt,1.085181399999783,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.15, 0.3]",,,,,0,26,26,44,,,,,ralt,0.6858536999989155,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.15, -0.3]",,,,,0,27,27,45,,,,,ralt,0.9201755000012781,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, 0.3]",,,,,0,28,28,28,,,,,ralt,0.8026028999993287,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[-0.15, 0.3]",,,,,0,29,29,2,,,,,lalt,0.8453184999998484,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[0.3, 0]",,,,,0,30,30,7,,,,,lalt,0.8134817000009207,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[0.3, 0]",,,,,0,31,31,1,,,,,lalt,0.8882842000002711,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[0.15, -0.3]",,,,,0,32,32,35,,,,,lalt,0.8151527999998507,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[-0.15, -0.3]",,,,,0,33,33,33,,,,,lalt,1.4291019999982382,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.15, -0.3]",,,,,0,34,34,39,,,,,ralt,1.0273655000000872,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.3, 0]",,,,,0,35,35,36,,,,,ralt,0.8001888999988296,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, 0.3]",,,,,0,36,36,40,,,,,ralt,1.6616961999989144,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, -0.3]",,,,,0,37,37,47,,,,,ralt,0.6882743999995,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[0.15, 0.3]",,,,,0,38,38,4,,,,,lalt,0.7719479999996111,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.3, 0]",,,,,0,39,39,37,,,,,ralt,0.8606681000001117,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[0.15, -0.3]",,,,,0,40,40,23,,,,,ralt,0.8710659000007581,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, 0.3]",,,,,0,41,41,16,,,,,ralt,1.0656313999988924,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[0.15, -0.3]",,,,,0,42,42,5,,,,,lalt,1.0577377999998134,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[0.15, 0.3]",,,,,0,43,43,22,,,,,lalt,0.7154915999999503,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, -0.3]",,,,,0,44,44,17,,,,,ralt,0.9022393000013835,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[-0.3, 0]",,,,,0,45,45,0,,,,,lalt,0.7683381999995618,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.3, 0]",,,,,0,46,46,42,,,,,ralt,0.9286856999988231,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, 0.3]",,,,,0,47,47,46,,,,,ralt,1.0704531999999745,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[0.3, 0]",,,,,1,0,48,7,,,,,lalt,1.0997270999996545,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.3, 0]",,,,,1,1,49,36,,,,,ralt,0.9401635999984137,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[-0.15, -0.3]",,,,,1,2,50,33,,,,,lalt,1.1051130000014382,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.15, 0.3]",,,,,1,3,51,38,,,,,ralt,0.8446299999995972,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.15, -0.3]",,,,,1,4,52,45,,,,,ralt,0.8109746000009181,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, -0.3]",,,,,1,5,53,29,,,,,ralt,1.251593299999513,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.15, 0.3]",,,,,1,6,54,14,,,,,ralt,1.0894846000010148,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.3, 0]",,,,,1,7,55,13,,,,,ralt,0.8441860000002634,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.3, 0]",,,,,1,8,56,42,,,,,ralt,0.6534558000003017,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.3, 0]",,,,,1,9,57,37,,,,,ralt,0.6225456000011036,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[0.3, 0]",,,,,1,10,58,1,,,,,lalt,0.685171299999638,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[-0.15, -0.3]",,,,,1,11,59,21,,,,,ralt,0.7058927999987645,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[-0.3, 0]",,,,,1,12,60,18,,,,,lalt,0.8248779000005015,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.15, 0.3]",,,,,1,13,61,26,,,,,ralt,0.8316527999995742,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, 0.3]",,,,,1,14,62,28,,,,,ralt,0.7525206999998773,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.15, -0.3]",,,,,1,15,63,27,,,,,ralt,0.7220274999999674,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[0.15, 0.3]",,,,,1,16,64,4,,,,,lalt,0.8966959999997925,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[0.3, 0]",,,,,1,17,65,31,,,,,ralt,0.6343897000006109,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.15, -0.3]",,,,,1,18,66,39,,,,,ralt,1.054006300000765,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, 0.3]",,,,,1,19,67,16,,,,,ralt,0.7800819999993109,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, 0.3]",,,,,1,20,68,46,,,,,ralt,0.7833556999994471,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.3, 0]",,,,,1,21,69,25,,,,,ralt,0.7816043000002537,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.3, 0]",,,,,1,22,70,43,,,,,ralt,0.7516954000002443,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[-0.15, 0.3]",,,,,1,23,71,2,,,,,lalt,0.7635709999995015,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.15, -0.3]",,,,,1,24,72,15,,,,,ralt,0.8001822000005632,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.3, 0]",,,,,1,25,73,24,,,,,ralt,1.0293657000001986,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[-0.3, 0]",,,,,1,26,74,30,,,,,ralt,0.8471039000014571,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[0.15, -0.3]",,,,,1,27,75,11,,,,,lalt,1.1493055999999342,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[-0.3, 0]",,,,,1,28,76,0,,,,,lalt,0.6787929000001895,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[0.15, -0.3]",,,,,1,29,77,23,,,,,lalt,0.6448005000002013,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[0.15, 0.3]",,,,,1,30,78,10,,,,,lalt,1.1073454999987007,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[-0.15, 0.3]",,,,,1,31,79,44,,,,,ralt,0.7211104000016348,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, -0.3]",,,,,1,32,80,41,,,,,ralt,0.8651070999985677,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[0.3, 0]",,,,,1,33,81,19,,,,,lalt,0.7669697000001179,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[-0.15, 0.3]",,,,,1,34,82,32,,,,,lalt,0.9700087000001076,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, 0.3]",,,,,1,35,83,40,,,,,ralt,1.0627912999989348,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
32,"[0.15, -0.3]",,,,,1,36,84,47,,,,,ralt,1.1593422000005376,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[0.15, 0.3]",,,,,1,37,85,34,,,,,ralt,0.6737364000000525,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
22,"[0.15, -0.3]",,,,,1,38,86,35,,,,,lalt,1.1159459999998944,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[0.15, 0.3]",,,,,1,39,87,22,,,,,lalt,0.9020264999999199,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[-0.3, 0]",,,,,1,40,88,12,,,,,ralt,1.1622740999991947,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[-0.15, -0.3]",,,,,1,41,89,9,,,,,lalt,0.9266244000009465,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[-0.15, 0.3]",,,,,1,42,90,8,,,,,lalt,0.6684273000009853,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
31,"[0.15, -0.3]",,,,,1,43,91,17,,,,,ralt,0.9610419999989972,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[0.15, -0.3]",,,,,1,44,92,5,,,,,ralt,0.816868699999759,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
21,"[-0.3, 0]",,,,,1,45,93,6,,,,,lalt,0.9322083000006387,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
12,"[-0.15, 0.3]",,,,,1,46,94,20,,,,,lalt,0.7614745000009862,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
11,"[-0.15, -0.3]",,,,,1,47,95,3,,,,,lalt,1.3649129000004905,,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.15, 0.3]",,,,,,,,,0,0,0,34,,,ralt,0.9260990000002494,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.15, -0.3]",,,,,,,,,0,1,1,29,,,ralt,1.149465999998938,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.15, 0.3]",,,,,,,,,0,2,2,40,,,ralt,0.6941646999985096,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[-0.15, -0.3]",,,,,,,,,0,3,3,21,,,lalt,0.7524785999994492,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.15, -0.3]",,,,,,,,,0,4,4,47,,,ralt,0.823289100000693,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
13,"[0.15, -0.3]",,,,,,,,,0,5,5,5,,,lalt,0.6639370000011695,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.3, 0]",,,,,,,,,0,6,6,36,,,ralt,1.0857410000007803,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[-0.3, 0]",,,,,,,,,0,7,7,12,,,lalt,1.024564499999542,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[-0.15, 0.3]",,,,,,,,,0,8,8,14,,,lalt,1.0993297999993956,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[-0.3, 0]",,,,,,,,,0,9,9,18,,,lalt,0.710497200001555,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.3, 0]",,,,,,,,,0,10,10,30,,,ralt,0.76893900000141,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.3, 0]",,,,,,,,,0,11,11,31,,,ralt,0.8617483000016364,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.15, -0.3]",,,,,,,,,0,12,12,33,,,ralt,0.7758496000005835,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
13,"[-0.3, 0]",,,,,,,,,0,13,13,0,,,lalt,0.7416276999992988,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.15, 0.3]",,,,,,,,,0,14,14,26,,,ralt,0.8166333999997732,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[-0.15, -0.3]",,,,,,,,,0,15,15,15,,,lalt,0.779561699999249,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.15, -0.3]",,,,,,,,,0,16,16,27,,,ralt,0.9199819000004936,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[0.3, 0]",,,,,,,,,0,17,17,13,,,lalt,0.7157769000004919,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
14,"[0.3, 0]",,,,,,,,,0,18,18,7,,,ralt,0.742658000001029,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
14,"[0.15, -0.3]",,,,,,,,,0,19,19,11,,,lalt,1.0972258000001602,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.3, 0]",,,,,,,,,0,20,20,42,,,ralt,1.0893039000002318,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.15, 0.3]",,,,,,,,,0,21,21,46,,,ralt,0.9511440999995102,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[-0.15, 0.3]",,,,,,,,,0,22,22,20,,,ralt,0.6522521999995661,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
14,"[-0.15, -0.3]",,,,,,,,,0,23,23,9,,,lalt,0.9035062000002654,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[0.3, 0]",,,,,,,,,0,24,24,19,,,lalt,0.8111611000003904,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.15, -0.3]",,,,,,,,,0,25,25,45,,,ralt,1.016835300000821,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.15, -0.3]",,,,,,,,,0,26,26,41,,,ralt,0.9392797999989853,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[0.15, -0.3]",,,,,,,,,0,27,27,23,,,lalt,0.7874098000011145,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
13,"[0.15, 0.3]",,,,,,,,,0,28,28,4,,,lalt,1.0678123999987292,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
13,"[-0.15, -0.3]",,,,,,,,,0,29,29,3,,,lalt,0.5870865999986563,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
14,"[-0.15, 0.3]",,,,,,,,,0,30,30,8,,,lalt,0.5421057000003202,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[0.15, 0.3]",,,,,,,,,0,31,31,16,,,lalt,0.5591082000009919,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.15, 0.3]",,,,,,,,,0,32,32,32,,,ralt,1.3090914000003977,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.3, 0]",,,,,,,,,0,33,33,24,,,ralt,1.4746697999999014,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
14,"[0.15, 0.3]",,,,,,,,,0,34,34,10,,,lalt,1.0074309999999969,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[0.15, 0.3]",,,,,,,,,0,35,35,22,,,lalt,0.9386694000004354,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.3, 0]",,,,,,,,,0,36,36,25,,,ralt,0.935374500000762,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.15, 0.3]",,,,,,,,,0,37,37,44,,,ralt,1.1209366999992199,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.3, 0]",,,,,,,,,0,38,38,43,,,ralt,1.399004099999729,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.15, -0.3]",,,,,,,,,0,39,39,35,,,ralt,1.216270800001439,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.3, 0]",,,,,,,,,0,40,40,37,,,None,,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.15, -0.3]",,,,,,,,,0,41,41,39,,,ralt,0.6492340000004333,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.15, 0.3]",,,,,,,,,0,42,42,28,,,ralt,1.2027463000013086,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.15, 0.3]",,,,,,,,,0,43,43,38,,,ralt,0.689976999999999,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
14,"[-0.3, 0]",,,,,,,,,0,44,44,6,,,ralt,0.6421580000005633,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
13,"[0.3, 0]",,,,,,,,,0,45,45,1,,,lalt,0.784409500000038,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[0.15, -0.3]",,,,,,,,,0,46,46,17,,,lalt,0.6912814999996044,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
13,"[-0.15, 0.3]",,,,,,,,,0,47,47,2,,,lalt,0.6155665000005683,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[-0.15, -0.3]",,,,,,,,,1,0,48,45,,,ralt,0.8062551999992138,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.15, -0.3]",,,,,,,,,1,1,49,39,,,ralt,0.6477529999992839,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.3, 0]",,,,,,,,,1,2,50,43,,,ralt,0.6384082999993552,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.3, 0]",,,,,,,,,1,3,51,36,,,ralt,0.7756946999998036,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[0.15, 0.3]",,,,,,,,,1,4,52,22,,,lalt,0.748848100000032,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[0.15, -0.3]",,,,,,,,,1,5,53,17,,,lalt,1.2379068999998708,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[-0.15, 0.3]",,,,,,,,,1,6,54,38,,,ralt,0.8770523999992292,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.15, -0.3]",,,,,,,,,1,7,55,35,,,ralt,1.2334552000011172,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
23,"[-0.3, 0]",,,,,,,,,1,8,56,12,,,lalt,0.6900382000003447,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
24,"[0.15, -0.3]",,,,,,,,,1,9,57,23,,,lalt,0.622532900000806,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
33,"[0.15, 0.3]",,,,,,,,,1,10,58,40,,,ralt,1.0513149999987945,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
34,"[0.15, 0.3]",,,,,,,,,1,11,59,46,,,ralt,0.9362073000011151,V-I-darada,001,2019_May_22_1409,with_training,3.0.7,31.99982592092531,
