img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
12,"[0.15, -0.3]",,,,,0,38,38,23,,,,,lalt,1.2951334000000543,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.15, -0.3]",,,,,0,39,39,41,,,,,ralt,0.9375739000000749,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.15, 0.3]",,,,,0,40,40,28,,,,,ralt,1.0626081999999997,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[0.3, 0]",,,,,0,41,41,19,,,,,lalt,0.7742364000000634,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.3, 0]",,,,,0,42,42,37,,,,,ralt,1.2612761000000319,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[0.15, 0.3]",,,,,0,43,43,10,,,,,lalt,0.7765333000000965,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[0.15, -0.3]",,,,,0,44,44,11,,,,,lalt,1.0618004000000383,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[-0.15, -0.3]",,,,,0,45,45,33,,,,,lalt,1.311656800000037,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[-0.3, 0]",,,,,0,46,46,30,,,,,lalt,0.7932581000000027,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[-0.15, 0.3]",,,,,0,47,47,20,,,,,lalt,1.0745233000000098,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[-0.15, -0.3]",,,,,1,0,48,27,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
11,"[0.3, 0]",,,,,1,1,49,1,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[-0.15, 0.3]",,,,,1,2,50,26,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[-0.15, -0.3]",,,,,1,3,51,21,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[-0.15, 0.3]",,,,,1,4,52,8,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.3, 0]",,,,,1,5,53,43,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[0.15, 0.3]",,,,,1,6,54,34,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.3, 0]",,,,,1,7,55,37,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.15, 0.3]",,,,,1,8,56,16,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.15, -0.3]",,,,,1,9,57,17,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[-0.3, 0]",,,,,1,10,58,12,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[-0.3, 0]",,,,,1,11,59,24,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.15, 0.3]",,,,,1,12,60,46,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[0.3, 0]",,,,,1,13,61,19,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[-0.15, 0.3]",,,,,1,14,62,14,,,,,None,,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[0.3, 0]",,,,,1,15,63,7,,,,,lalt,1.2175397999999404,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[-0.15, -0.3]",,,,,1,16,64,39,,,,,ralt,1.3576210999999603,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[-0.15, -0.3]",,,,,1,17,65,9,,,,,lalt,1.0945964000000004,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[0.15, 0.3]",,,,,1,18,66,22,,,,,lalt,0.9773894999998447,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.15, -0.3]",,,,,1,19,67,47,,,,,ralt,1.2354665999998815,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
11,"[0.15, -0.3]",,,,,1,20,68,5,,,,,lalt,1.4623966000001474,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.15, 0.3]",,,,,1,21,69,40,,,,,ralt,1.078888300000017,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[0.15, -0.3]",,,,,1,22,70,11,,,,,lalt,1.3504335999998602,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
11,"[-0.15, 0.3]",,,,,1,23,71,2,,,,,lalt,1.167342700000063,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[-0.15, -0.3]",,,,,1,24,72,45,,,,,ralt,1.4556382000000667,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
11,"[-0.3, 0]",,,,,1,25,73,0,,,,,lalt,1.0556656999999632,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[-0.3, 0]",,,,,1,26,74,6,,,,,lalt,0.6863882999998623,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[-0.3, 0]",,,,,1,27,75,42,,,,,ralt,1.1995910999999069,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.3, 0]",,,,,1,28,76,25,,,,,ralt,0.9850002999999106,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
11,"[-0.15, -0.3]",,,,,1,29,77,3,,,,,lalt,1.1275666999999885,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
21,"[0.15, 0.3]",,,,,1,30,78,10,,,,,lalt,0.7582139999999526,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.3, 0]",,,,,1,31,79,13,,,,,ralt,1.152764599999955,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[-0.15, 0.3]",,,,,1,32,80,32,,,,,lalt,0.7687687000000096,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[-0.15, 0.3]",,,,,1,33,81,38,,,,,ralt,1.1426449000000503,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[0.3, 0]",,,,,1,34,82,31,,,,,lalt,0.8156159000000116,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[0.15, -0.3]",,,,,1,35,83,41,,,,,ralt,1.1272957999999562,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[-0.3, 0]",,,,,1,36,84,36,,,,,ralt,0.7322921999998471,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[-0.3, 0]",,,,,1,37,85,30,,,,,lalt,1.0691761999999017,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.15, -0.3]",,,,,1,38,86,29,,,,,ralt,1.2123946000001524,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[-0.3, 0]",,,,,1,39,87,18,,,,,lalt,0.9540150000000267,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[0.15, -0.3]",,,,,1,40,88,35,,,,,lalt,0.8117068000001382,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[0.15, -0.3]",,,,,1,41,89,23,,,,,lalt,1.0788901999999325,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
31,"[-0.15, -0.3]",,,,,1,42,90,15,,,,,ralt,1.313426199999867,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[0.15, 0.3]",,,,,1,43,91,28,,,,,ralt,0.8515208999999686,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
12,"[-0.15, 0.3]",,,,,1,44,92,20,,,,,lalt,0.8144600000000537,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
22,"[-0.15, -0.3]",,,,,1,45,93,33,,,,,lalt,0.8792856000000029,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
11,"[0.15, 0.3]",,,,,1,46,94,4,,,,,lalt,1.0473782000001393,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
32,"[-0.15, 0.3]",,,,,1,47,95,44,,,,,ralt,1.5484263999999257,,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
14,"[-0.15, -0.3]",,,,,,,,,0,0,0,9,,,lalt,1.3775510999998914,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[-0.15, 0.3]",,,,,,,,,0,1,1,14,,,lalt,0.9674823999998807,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[0.15, 0.3]",,,,,,,,,0,2,2,16,,,lalt,0.887334699999883,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[-0.3, 0]",,,,,,,,,0,3,3,24,,,ralt,1.604877600000009,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[-0.3, 0]",,,,,,,,,0,4,4,0,,,lalt,1.1227601000000504,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.3, 0]",,,,,,,,,0,5,5,37,,,ralt,1.127404800000022,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
24,"[0.3, 0]",,,,,,,,,0,6,6,19,,,lalt,0.9329419999999118,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.15, -0.3]",,,,,,,,,0,7,7,45,,,ralt,1.3261833999999908,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[0.15, 0.3]",,,,,,,,,0,8,8,4,,,lalt,1.002064899999823,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
24,"[-0.15, 0.3]",,,,,,,,,0,9,9,20,,,lalt,0.7361198000000968,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[-0.15, 0.3]",,,,,,,,,0,10,10,2,,,lalt,0.7208009999999376,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
24,"[-0.3, 0]",,,,,,,,,0,11,11,18,,,lalt,0.7108298000000559,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[-0.15, 0.3]",,,,,,,,,0,12,12,26,,,ralt,1.107549600000084,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.15, 0.3]",,,,,,,,,0,13,13,28,,,ralt,1.4503218999998353,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.15, -0.3]",,,,,,,,,0,14,14,41,,,ralt,1.1978530999999748,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.15, -0.3]",,,,,,,,,0,15,15,33,,,ralt,1.0285277000000406,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.3, 0]",,,,,,,,,0,16,16,31,,,ralt,0.9718098000000737,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[-0.3, 0]",,,,,,,,,0,17,17,12,,,lalt,0.6849048999999923,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.15, -0.3]",,,,,,,,,0,18,18,29,,,ralt,1.2947575000000597,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
14,"[-0.3, 0]",,,,,,,,,0,19,19,6,,,lalt,0.6482863000001089,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[-0.15, 0.3]",,,,,,,,,0,20,20,38,,,ralt,0.8023636000000351,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
24,"[0.15, -0.3]",,,,,,,,,0,21,21,23,,,lalt,0.7531759000000875,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[-0.15, -0.3]",,,,,,,,,0,22,22,39,,,ralt,0.9785982000000786,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[0.15, -0.3]",,,,,,,,,0,23,23,5,,,lalt,1.4579399000001558,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
14,"[0.15, -0.3]",,,,,,,,,0,24,24,11,,,lalt,0.6680991000000631,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[-0.3, 0]",,,,,,,,,0,25,25,36,,,ralt,1.05714880000005,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.15, 0.3]",,,,,,,,,0,26,26,32,,,ralt,1.031807899999876,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[-0.15, -0.3]",,,,,,,,,0,27,27,27,,,ralt,0.8235411000000568,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[0.3, 0]",,,,,,,,,0,28,28,13,,,lalt,0.6747755999999754,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[-0.15, -0.3]",,,,,,,,,0,29,29,3,,,lalt,1.1966655999999602,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.3, 0]",,,,,,,,,0,30,30,25,,,ralt,1.121598300000187,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.15, 0.3]",,,,,,,,,0,31,31,44,,,ralt,0.9082829000001311,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
24,"[-0.15, -0.3]",,,,,,,,,0,32,32,21,,,lalt,0.80982559999984,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.15, 0.3]",,,,,,,,,0,33,33,40,,,ralt,1.3340553000000455,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.15, -0.3]",,,,,,,,,0,34,34,35,,,ralt,0.8450945000001866,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
14,"[0.3, 0]",,,,,,,,,0,35,35,7,,,lalt,0.7819994999999835,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[0.15, -0.3]",,,,,,,,,0,36,36,17,,,lalt,1.5297970999999961,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[-0.15, -0.3]",,,,,,,,,0,37,37,15,,,lalt,0.6386995000000297,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
14,"[0.15, 0.3]",,,,,,,,,0,38,38,10,,,lalt,1.1025888000001487,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[0.3, 0]",,,,,,,,,0,39,39,1,,,lalt,0.7383597999998983,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.15, -0.3]",,,,,,,,,0,40,40,47,,,None,,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
14,"[-0.15, 0.3]",,,,,,,,,0,41,41,8,,,lalt,0.8577576000000136,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.3, 0]",,,,,,,,,0,42,42,42,,,ralt,1.1822439000000031,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.15, 0.3]",,,,,,,,,0,43,43,34,,,ralt,1.0769877000000179,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.3, 0]",,,,,,,,,0,44,44,30,,,ralt,1.4773075999999037,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
24,"[0.15, 0.3]",,,,,,,,,0,45,45,22,,,lalt,0.962002400000074,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.15, 0.3]",,,,,,,,,0,46,46,46,,,ralt,1.1658582999998544,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.3, 0]",,,,,,,,,0,47,47,43,,,ralt,1.321688199999926,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.15, -0.3]",,,,,,,,,1,0,48,33,,,ralt,0.8935699999997269,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.15, -0.3]",,,,,,,,,1,1,49,35,,,ralt,0.8091810000000805,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
23,"[-0.15, 0.3]",,,,,,,,,1,2,50,14,,,lalt,1.1369574000000284,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[-0.15, -0.3]",,,,,,,,,1,3,51,45,,,ralt,0.7847008999997342,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
13,"[0.15, -0.3]",,,,,,,,,1,4,52,5,,,lalt,0.8214718999997785,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
33,"[0.15, -0.3]",,,,,,,,,1,5,53,29,,,ralt,0.7428395000001728,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
34,"[0.3, 0]",,,,,,,,,1,6,54,43,,,ralt,0.8174373000001651,V-I-dwynwen,001,2019_May_23_1353,with_training,3.0.7,31.909214455768133,
