img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
31,"[0.15, 0.3]",,,,,0,6,6,40,,,,,ralt,0.9627835007268004,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[0.15, -0.3]",,,,,0,7,7,23,,,,,lalt,1.1973811707284767,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[0.15, -0.3]",,,,,0,8,8,5,,,,,ralt,0.9566508833377156,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[-0.15, 0.3]",,,,,0,9,9,20,,,,,ralt,1.1314141786715481,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, 0.3]",,,,,0,10,10,46,,,,,lalt,1.2680523717717733,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[0.15, -0.3]",,,,,0,11,11,11,,,,,lalt,1.1324948426918127,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[0.15, 0.3]",,,,,0,12,12,4,,,,,lalt,1.5656841478776187,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[0.15, 0.3]",,,,,0,13,13,10,,,,,lalt,0.9792204608966131,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[-0.3, 0]",,,,,0,14,14,30,,,,,lalt,1.0438508104125503,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[-0.3, 0]",,,,,0,15,15,6,,,,,lalt,1.0749503890692722,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.3, 0]",,,,,0,16,16,24,,,,,ralt,0.874484194238903,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, -0.3]",,,,,0,17,17,39,,,,,ralt,1.0028308567416389,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.3, 0]",,,,,0,18,18,37,,,,,ralt,1.0712362856720574,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, -0.3]",,,,,0,19,19,45,,,,,ralt,0.9521006237191614,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, 0.3]",,,,,0,20,20,26,,,,,ralt,0.9559976551390719,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, -0.3]",,,,,0,21,21,15,,,,,ralt,1.259605080675101,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.15, -0.3]",,,,,0,22,22,17,,,,,ralt,0.8916697707900312,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.3, 0]",,,,,0,23,23,36,,,,,ralt,1.2269678197335452,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.3, 0]",,,,,0,24,24,12,,,,,ralt,1.189899232587777,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, 0.3]",,,,,0,25,25,44,,,,,ralt,1.223647343693301,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[0.3, 0]",,,,,0,26,26,19,,,,,ralt,1.2387506799423136,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.15, -0.3]",,,,,0,27,27,41,,,,,ralt,1.1422558348276652,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[-0.3, 0]",,,,,0,28,28,0,,,,,lalt,0.9276709758560173,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, -0.3]",,,,,0,29,29,47,,,,,ralt,1.0880723066802602,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[-0.15, -0.3]",,,,,0,30,30,21,,,,,lalt,0.9985637431964278,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, 0.3]",,,,,0,31,31,14,,,,,ralt,1.217063745309133,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[0.15, 0.3]",,,,,0,32,32,22,,,,,lalt,1.3966332787822466,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[0.3, 0]",,,,,0,33,33,7,,,,,lalt,1.0274561108381022,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[-0.15, -0.3]",,,,,0,34,34,33,,,,,lalt,0.8908305959485006,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, 0.3]",,,,,0,35,35,38,,,,,ralt,1.2933948486752342,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[-0.15, 0.3]",,,,,0,36,36,2,,,,,lalt,1.476373001729371,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.3, 0]",,,,,0,37,37,42,,,,,ralt,1.1951389437890612,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, -0.3]",,,,,0,38,38,29,,,,,ralt,1.6432866917166393,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[0.15, -0.3]",,,,,0,39,39,35,,,,,lalt,1.1438188734464347,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[0.15, 0.3]",,,,,0,40,40,34,,,,,lalt,1.4166829168680124,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, -0.3]",,,,,0,41,41,27,,,,,ralt,1.2948371427191887,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.3, 0]",,,,,0,42,42,25,,,,,ralt,1.3846548123692628,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[0.3, 0]",,,,,0,43,43,31,,,,,lalt,0.9941782999085262,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, 0.3]",,,,,0,44,44,28,,,,,ralt,1.3823153860575985,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.3, 0]",,,,,0,45,45,43,,,,,ralt,1.247592202067608,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[0.3, 0]",,,,,0,46,46,1,,,,,ralt,1.3799789783661254,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.3, 0]",,,,,0,47,47,13,,,,,ralt,1.397656589106191,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[-0.15, 0.3]",,,,,1,0,48,2,,,,,lalt,1.0925217446056195,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[0.15, -0.3]",,,,,1,1,49,35,,,,,lalt,1.6638585501350462,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.3, 0]",,,,,1,2,50,42,,,,,ralt,0.9938323666574433,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[0.15, 0.3]",,,,,1,3,51,10,,,,,lalt,1.2205574898107443,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.15, -0.3]",,,,,1,4,52,41,,,,,ralt,1.09234243890387,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, -0.3]",,,,,1,5,53,27,,,,,ralt,1.3762401223357301,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.3, 0]",,,,,1,6,54,25,,,,,ralt,1.0788075747841503,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[-0.3, 0]",,,,,1,7,55,6,,,,,lalt,1.3634719863475766,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.15, 0.3]",,,,,1,8,56,16,,,,,ralt,1.2931926015007775,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.3, 0]",,,,,1,9,57,13,,,,,ralt,1.0347834959102329,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[-0.3, 0]",,,,,1,10,58,30,,,,,lalt,1.0452695592830423,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[0.3, 0]",,,,,1,11,59,7,,,,,lalt,1.0743182911828626,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[0.3, 0]",,,,,1,12,60,19,,,,,lalt,1.3238623294455465,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.3, 0]",,,,,1,13,61,12,,,,,ralt,1.2782015577249695,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, 0.3]",,,,,1,14,62,14,,,,,ralt,1.7301533637219109,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[-0.15, 0.3]",,,,,1,15,63,8,,,,,lalt,1.0277634058147669,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[-0.15, -0.3]",,,,,1,16,64,33,,,,,lalt,1.1877771465515252,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[0.15, 0.3]",,,,,1,17,65,34,,,,,lalt,1.0751955005689524,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.3, 0]",,,,,1,18,66,37,,,,,ralt,1.6810857836098876,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[0.3, 0]",,,,,1,19,67,1,,,,,lalt,1.3085265599074773,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[-0.15, -0.3]",,,,,1,20,68,3,,,,,lalt,1.4282001389656216,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[0.3, 0]",,,,,1,21,69,31,,,,,lalt,1.7176424137142021,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, -0.3]",,,,,1,22,70,47,,,,,ralt,1.6177745686436538,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, 0.3]",,,,,1,23,71,38,,,,,ralt,1.700350581901148,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, 0.3]",,,,,1,24,72,46,,,,,None,,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
22,"[-0.15, 0.3]",,,,,1,25,73,32,,,,,lalt,1.0222417559998576,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[-0.3, 0]",,,,,1,26,74,18,,,,,lalt,0.8618524996272754,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, -0.3]",,,,,1,27,75,39,,,,,ralt,1.4337634456460364,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.15, -0.3]",,,,,1,28,76,15,,,,,None,,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.3, 0]",,,,,1,29,77,24,,,,,lalt,0.982141272368608,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, 0.3]",,,,,1,30,78,44,,,,,ralt,1.06326110594091,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[-0.3, 0]",,,,,1,31,79,36,,,,,ralt,1.1134751559002325,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.15, 0.3]",,,,,1,32,80,40,,,,,ralt,0.9927510989364237,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[-0.3, 0]",,,,,1,33,81,0,,,,,lalt,0.7393082180351485,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[-0.15, -0.3]",,,,,1,34,82,9,,,,,lalt,0.7601016427797731,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
31,"[0.15, -0.3]",,,,,1,35,83,17,,,,,ralt,1.0147501583269332,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[-0.15, 0.3]",,,,,1,36,84,20,,,,,lalt,1.3111714699771255,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, 0.3]",,,,,1,37,85,28,,,,,ralt,1.2109341464820318,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, 0.3]",,,,,1,38,86,26,,,,,ralt,1.2046427499735728,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[-0.15, -0.3]",,,,,1,39,87,21,,,,,ralt,1.2096880624012556,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
21,"[0.15, -0.3]",,,,,1,40,88,11,,,,,lalt,0.8897873627720401,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[0.15, 0.3]",,,,,1,41,89,4,,,,,lalt,1.2964569313335232,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
11,"[0.15, -0.3]",,,,,1,42,90,5,,,,,lalt,1.4430245552212,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.3, 0]",,,,,1,43,91,43,,,,,lalt,1.280753494502278,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[-0.15, -0.3]",,,,,1,44,92,45,,,,,ralt,1.396256555657601,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[0.15, -0.3]",,,,,1,45,93,23,,,,,lalt,0.8932629955816083,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
32,"[0.15, -0.3]",,,,,1,46,94,29,,,,,ralt,1.3671498663607053,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
12,"[0.15, 0.3]",,,,,1,47,95,22,,,,,lalt,1.3661549309908878,,,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
14,"[-0.15, -0.3]",,,,,,,,,0,0,0,9,,,lalt,1.6472652257361915,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
13,"[-0.3, 0]",,,,,,,,,0,1,1,0,,,lalt,0.9948218685458414,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
13,"[-0.15, -0.3]",,,,,,,,,0,2,2,3,,,lalt,0.7237478635797743,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
24,"[0.15, -0.3]",,,,,,,,,0,3,3,23,,,lalt,0.9097899104526732,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
24,"[0.15, 0.3]",,,,,,,,,0,4,4,22,,,lalt,0.8435995409090538,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.3, 0]",,,,,,,,,0,5,5,43,,,ralt,1.117443426628597,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.3, 0]",,,,,,,,,0,6,6,42,,,ralt,0.981501929811202,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
14,"[-0.3, 0]",,,,,,,,,0,7,7,6,,,lalt,0.9095134053786751,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
13,"[0.15, 0.3]",,,,,,,,,0,8,8,4,,,lalt,1.2482182627136353,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
24,"[-0.15, -0.3]",,,,,,,,,0,9,9,21,,,lalt,0.8297235733771231,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
13,"[0.3, 0]",,,,,,,,,0,10,10,1,,,lalt,0.8637276630033739,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[0.15, 0.3]",,,,,,,,,0,11,11,16,,,lalt,0.692555311601609,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.15, -0.3]",,,,,,,,,0,12,12,47,,,lalt,0.7090170243754983,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
14,"[0.15, -0.3]",,,,,,,,,0,13,13,11,,,lalt,0.6567140931438189,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, -0.3]",,,,,,,,,0,14,14,33,,,ralt,0.7621953538618982,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.3, 0]",,,,,,,,,0,15,15,30,,,ralt,0.7620770241774153,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[0.15, 0.3]",,,,,,,,,0,16,16,40,,,ralt,0.7270073636318557,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
24,"[-0.15, 0.3]",,,,,,,,,0,17,17,20,,,lalt,0.85587926505832,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
24,"[-0.3, 0]",,,,,,,,,0,18,18,18,,,lalt,0.8581836754456162,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
14,"[0.15, 0.3]",,,,,,,,,0,19,19,10,,,ralt,1.076744049845729,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[-0.15, -0.3]",,,,,,,,,0,20,20,39,,,ralt,1.4276115091051906,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[-0.15, 0.3]",,,,,,,,,0,21,21,14,,,lalt,0.7185679209360387,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[0.15, -0.3]",,,,,,,,,0,22,22,41,,,ralt,1.1431553819857072,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[-0.3, 0]",,,,,,,,,0,23,23,12,,,lalt,0.743364028603537,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
14,"[0.3, 0]",,,,,,,,,0,24,24,7,,,lalt,0.7232890341547318,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, 0.3]",,,,,,,,,0,25,25,44,,,ralt,1.6446517092117574,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
24,"[0.3, 0]",,,,,,,,,0,26,26,19,,,lalt,0.7278308416716754,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.15, -0.3]",,,,,,,,,0,27,27,35,,,ralt,1.0306908582570031,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, 0.3]",,,,,,,,,0,28,28,32,,,ralt,1.170657375769224,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.15, 0.3]",,,,,,,,,0,29,29,34,,,ralt,0.9729242346074898,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[0.15, 0.3]",,,,,,,,,0,30,30,28,,,ralt,1.2786458977789152,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[0.3, 0]",,,,,,,,,0,31,31,37,,,ralt,0.905965325771831,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[-0.15, 0.3]",,,,,,,,,0,32,32,38,,,ralt,0.6702193747914862,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
13,"[0.15, -0.3]",,,,,,,,,0,33,33,5,,,lalt,0.8105161287530791,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[0.3, 0]",,,,,,,,,0,34,34,13,,,lalt,0.7681716070219409,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[-0.15, -0.3]",,,,,,,,,0,35,35,27,,,ralt,1.080131539143622,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.3, 0]",,,,,,,,,0,36,36,31,,,ralt,0.8870887212979142,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[-0.3, 0]",,,,,,,,,0,37,37,36,,,ralt,0.7773512139974628,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, -0.3]",,,,,,,,,0,38,38,45,,,ralt,0.8771091814851388,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[0.15, -0.3]",,,,,,,,,0,39,39,29,,,ralt,1.0467963745177258,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
13,"[-0.15, 0.3]",,,,,,,,,0,40,40,2,,,lalt,0.7276726662530564,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[0.3, 0]",,,,,,,,,0,41,41,25,,,ralt,0.757160908455262,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[-0.15, 0.3]",,,,,,,,,0,42,42,26,,,ralt,0.8585929996042978,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
14,"[-0.15, 0.3]",,,,,,,,,0,43,43,8,,,lalt,0.8222054118814413,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.15, 0.3]",,,,,,,,,0,44,44,46,,,ralt,0.872133297205437,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
33,"[-0.3, 0]",,,,,,,,,0,45,45,24,,,ralt,1.6845740946009755,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[-0.15, -0.3]",,,,,,,,,0,46,46,15,,,ralt,0.8060878211690579,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[0.15, -0.3]",,,,,,,,,0,47,47,17,,,lalt,1.0945357642194722,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.15, -0.3]",,,,,,,,,1,0,48,35,,,lalt,1.4016049370111432,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, -0.3]",,,,,,,,,1,1,49,45,,,ralt,0.8771876654645894,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, 0.3]",,,,,,,,,1,2,50,44,,,ralt,1.496223411289975,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
23,"[-0.15, -0.3]",,,,,,,,,1,3,51,15,,,lalt,1.4417712264403235,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[0.15, 0.3]",,,,,,,,,1,4,52,34,,,ralt,0.9245062602858525,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
34,"[-0.15, -0.3]",,,,,,,,,1,5,53,33,,,ralt,0.8844981462752912,V_I_MartynaK,001,2019_May_20_1127,with_training,3.0.7,60.37943353345603,
