img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
12,"[0.15, -0.3]",,,,,0,3,3,23,,,,,lalt,0.9079751999815926,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, 0.3]",,,,,0,4,4,46,,,,,ralt,1.5732427999610081,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, 0.3]",,,,,0,5,5,38,,,,,ralt,1.555141300021205,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, -0.3]",,,,,0,6,6,17,,,,,ralt,1.4554687000345439,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.3, 0]",,,,,0,7,7,36,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.3, 0]",,,,,0,8,8,24,,,,,ralt,1.740629000007175,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[-0.3, 0]",,,,,0,9,9,6,,,,,lalt,1.7153267999528907,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[-0.15, -0.3]",,,,,0,10,10,33,,,,,lalt,1.2542876999941655,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[0.3, 0]",,,,,0,11,11,7,,,,,lalt,1.645870800013654,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[0.15, 0.3]",,,,,0,12,12,34,,,,,lalt,1.3079710999736562,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[-0.15, 0.3]",,,,,0,13,13,20,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, -0.3]",,,,,0,14,14,39,,,,,ralt,1.5902966000139713,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[-0.15, -0.3]",,,,,0,15,15,9,,,,,lalt,1.5484971000114456,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.3, 0]",,,,,0,16,16,42,,,,,ralt,1.5374793999944814,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[-0.3, 0]",,,,,0,17,17,18,,,,,lalt,1.0959622000227682,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.3, 0]",,,,,0,18,18,12,,,,,ralt,1.5423249999876134,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[-0.3, 0]",,,,,0,19,19,0,,,,,lalt,0.8127185999765061,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, 0.3]",,,,,0,20,20,44,,,,,ralt,1.3705366000067443,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.3, 0]",,,,,0,21,21,37,,,,,ralt,1.5467551000183448,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, 0.3]",,,,,0,22,22,40,,,,,ralt,1.6164074999978766,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[0.15, -0.3]",,,,,0,23,23,5,,,,,lalt,1.2630056999623775,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.3, 0]",,,,,0,24,24,43,,,,,ralt,1.4641943000024185,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[0.3, 0]",,,,,0,25,25,31,,,,,lalt,1.5147474000114016,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[-0.15, -0.3]",,,,,0,26,26,3,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, -0.3]",,,,,0,27,27,45,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[0.3, 0]",,,,,0,28,28,1,,,,,lalt,1.3368562000105157,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[-0.15, -0.3]",,,,,0,29,29,21,,,,,lalt,1.2509710000013001,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, -0.3]",,,,,0,30,30,15,,,,,ralt,1.6276233000098728,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, -0.3]",,,,,0,31,31,29,,,,,ralt,1.7286483999923803,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.3, 0]",,,,,0,32,32,13,,,,,ralt,1.0452224000473507,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[-0.15, 0.3]",,,,,0,33,33,32,,,,,ralt,1.4362491000210866,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[0.15, 0.3]",,,,,0,34,34,22,,,,,lalt,1.400219900009688,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, 0.3]",,,,,0,35,35,26,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, -0.3]",,,,,0,36,36,41,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[0.15, -0.3]",,,,,0,37,37,35,,,,,lalt,0.9904706999659538,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[0.3, 0]",,,,,0,38,38,19,,,,,lalt,1.7936037000035867,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[0.15, -0.3]",,,,,0,39,39,11,,,,,lalt,1.0969655999797396,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[-0.3, 0]",,,,,0,40,40,30,,,,,lalt,0.7157050999812782,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, 0.3]",,,,,0,41,41,28,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[0.15, 0.3]",,,,,0,42,42,10,,,,,lalt,0.8204787999857217,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[-0.15, 0.3]",,,,,0,43,43,8,,,,,lalt,0.8189569999813102,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, 0.3]",,,,,0,44,44,16,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[-0.15, 0.3]",,,,,0,45,45,2,,,,,lalt,1.2151902000186965,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, -0.3]",,,,,0,46,46,27,,,,,ralt,1.430580199987162,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.3, 0]",,,,,0,47,47,25,,,,,ralt,1.4645440999884158,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.3, 0]",,,,,1,0,48,13,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.3, 0]",,,,,1,1,49,42,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, -0.3]",,,,,1,2,50,39,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[-0.3, 0]",,,,,1,3,51,18,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[0.15, 0.3]",,,,,1,4,52,34,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, -0.3]",,,,,1,5,53,17,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[-0.3, 0]",,,,,1,6,54,0,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[-0.15, -0.3]",,,,,1,7,55,21,,,,,lalt,1.0629525000113063,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, 0.3]",,,,,1,8,56,44,,,,,ralt,1.4095853000180796,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[0.15, 0.3]",,,,,1,9,57,10,,,,,lalt,1.2086876999819651,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[0.3, 0]",,,,,1,10,58,1,,,,,lalt,1.1085959000047296,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[-0.15, 0.3]",,,,,1,11,59,8,,,,,lalt,1.2670859000063501,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[0.15, 0.3]",,,,,1,12,60,22,,,,,lalt,0.8151644999743439,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[0.15, -0.3]",,,,,1,13,61,35,,,,,lalt,0.9645544000086375,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[0.15, 0.3]",,,,,1,14,62,4,,,,,lalt,0.9581655000220053,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[-0.3, 0]",,,,,1,15,63,30,,,,,lalt,0.6384451999911107,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.3, 0]",,,,,1,16,64,36,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, -0.3]",,,,,1,17,65,45,,,,,ralt,0.8924900999991223,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, 0.3]",,,,,1,18,66,40,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.3, 0]",,,,,1,19,67,25,,,,,ralt,1.1673074000282213,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, 0.3]",,,,,1,20,68,38,,,,,ralt,1.6018437999882735,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.3, 0]",,,,,1,21,69,37,,,,,ralt,1.7493856000364758,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.3, 0]",,,,,1,22,70,24,,,,,ralt,1.668695599946659,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[-0.3, 0]",,,,,1,23,71,6,,,,,lalt,1.6661420000018552,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[-0.15, -0.3]",,,,,1,24,72,33,,,,,ralt,0.819381200009957,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[-0.15, 0.3]",,,,,1,25,73,2,,,,,lalt,0.9812153999810107,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[0.15, -0.3]",,,,,1,26,74,23,,,,,lalt,0.8423729999922216,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[0.15, -0.3]",,,,,1,27,75,11,,,,,lalt,0.6734168999828398,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, -0.3]",,,,,1,28,76,41,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, 0.3]",,,,,1,29,77,28,,,,,ralt,1.6905834000208415,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[-0.15, 0.3]",,,,,1,30,78,20,,,,,lalt,0.6382102000061423,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
12,"[0.3, 0]",,,,,1,31,79,19,,,,,lalt,0.6841029000352137,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[0.3, 0]",,,,,1,32,80,7,,,,,lalt,1.0725312999566086,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[-0.15, 0.3]",,,,,1,33,81,32,,,,,lalt,0.767870599986054,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, -0.3]",,,,,1,34,82,15,,,,,ralt,1.2420087999780662,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.3, 0]",,,,,1,35,83,12,,,,,ralt,1.5040803999872878,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.3, 0]",,,,,1,36,84,43,,,,,ralt,1.733112899994012,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, -0.3]",,,,,1,37,85,47,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
22,"[0.3, 0]",,,,,1,38,86,31,,,,,lalt,0.8024459999869578,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, -0.3]",,,,,1,39,87,27,,,,,ralt,1.3656965999980457,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[0.15, -0.3]",,,,,1,40,88,5,,,,,lalt,0.6479261000058614,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, 0.3]",,,,,1,41,89,46,,,,,None,,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
21,"[-0.15, -0.3]",,,,,1,42,90,9,,,,,lalt,0.5982683000038378,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[0.15, 0.3]",,,,,1,43,91,16,,,,,ralt,1.2607008999912068,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
31,"[-0.15, 0.3]",,,,,1,44,92,14,,,,,lalt,0.26810749998549,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[0.15, -0.3]",,,,,1,45,93,29,,,,,ralt,1.2678136000176892,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
11,"[-0.15, -0.3]",,,,,1,46,94,3,,,,,lalt,0.8755308999679983,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
32,"[-0.15, 0.3]",,,,,1,47,95,26,,,,,ralt,1.5023007999989204,,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[0.3, 0]",,,,,,,,,0,0,0,7,,,lalt,1.2355208999942988,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.3, 0]",,,,,,,,,0,1,1,43,,,ralt,1.2618711999966763,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[0.15, -0.3]",,,,,,,,,0,2,2,23,,,lalt,0.9890563000226393,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.15, -0.3]",,,,,,,,,0,3,3,47,,,ralt,1.599993399984669,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
23,"[0.15, -0.3]",,,,,,,,,0,4,4,17,,,lalt,0.8056186999892816,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.15, -0.3]",,,,,,,,,0,5,5,41,,,ralt,1.1052392999990843,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[-0.15, -0.3]",,,,,,,,,0,6,6,9,,,lalt,0.70766159996856,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.3, 0]",,,,,,,,,0,7,7,30,,,ralt,0.8865671000094153,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.15, 0.3]",,,,,,,,,0,8,8,28,,,ralt,1.786471100000199,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
23,"[-0.15, -0.3]",,,,,,,,,0,9,9,15,,,lalt,0.763531900011003,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[-0.15, -0.3]",,,,,,,,,0,10,10,27,,,ralt,1.3467807999695651,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
23,"[-0.3, 0]",,,,,,,,,0,11,11,12,,,lalt,0.7978666000417434,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.15, 0.3]",,,,,,,,,0,12,12,44,,,ralt,1.3421428999863565,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[0.3, 0]",,,,,,,,,0,13,13,19,,,lalt,0.6501630999846384,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.3, 0]",,,,,,,,,0,14,14,25,,,ralt,0.9309972999617457,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[-0.15, -0.3]",,,,,,,,,0,15,15,21,,,lalt,0.9262326000025496,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[-0.15, 0.3]",,,,,,,,,0,16,16,38,,,ralt,1.5438989999820478,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.15, -0.3]",,,,,,,,,0,17,17,45,,,ralt,1.4423347000265494,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[-0.15, -0.3]",,,,,,,,,0,18,18,3,,,lalt,0.8558628000319004,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
23,"[-0.15, 0.3]",,,,,,,,,0,19,19,14,,,lalt,0.8205913999699987,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.3, 0]",,,,,,,,,0,20,20,31,,,ralt,1.7446506000123918,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[-0.3, 0]",,,,,,,,,0,21,21,0,,,lalt,0.7062234999611974,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[-0.15, 0.3]",,,,,,,,,0,22,22,20,,,lalt,0.6479943000013009,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[-0.15, 0.3]",,,,,,,,,0,23,23,2,,,lalt,0.74934530002065,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[-0.3, 0]",,,,,,,,,0,24,24,36,,,ralt,0.9452844000188634,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
23,"[0.15, 0.3]",,,,,,,,,0,25,25,16,,,lalt,0.6715862000128254,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.3, 0]",,,,,,,,,0,26,26,37,,,ralt,1.4208473999751732,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.15, -0.3]",,,,,,,,,0,27,27,29,,,ralt,1.473740000044927,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.15, 0.3]",,,,,,,,,0,28,28,40,,,ralt,1.3933601999888197,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.15, -0.3]",,,,,,,,,0,29,29,35,,,ralt,1.3270460999920033,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.15, 0.3]",,,,,,,,,0,30,30,32,,,ralt,1.37724739999976,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.3, 0]",,,,,,,,,0,31,31,42,,,ralt,1.033110999967903,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
23,"[0.3, 0]",,,,,,,,,0,32,32,13,,,lalt,0.7475073999958113,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.15, 0.3]",,,,,,,,,0,33,33,46,,,ralt,0.9548076000064611,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.15, 0.3]",,,,,,,,,0,34,34,34,,,ralt,1.0145037000183947,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[0.15, 0.3]",,,,,,,,,0,35,35,22,,,lalt,0.685946999990847,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.15, -0.3]",,,,,,,,,0,36,36,33,,,ralt,1.3348018000251614,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[0.15, -0.3]",,,,,,,,,0,37,37,5,,,lalt,0.7338443999760784,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[0.15, -0.3]",,,,,,,,,0,38,38,11,,,lalt,0.8019377999589778,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[-0.3, 0]",,,,,,,,,0,39,39,6,,,lalt,1.6796499000047334,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[0.3, 0]",,,,,,,,,0,40,40,1,,,lalt,0.8482769000111148,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[-0.15, 0.3]",,,,,,,,,0,41,41,26,,,ralt,1.7785958999884315,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[0.15, 0.3]",,,,,,,,,0,42,42,10,,,lalt,1.2314499999629334,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[-0.3, 0]",,,,,,,,,0,43,43,24,,,ralt,1.2214888000162318,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[-0.15, 0.3]",,,,,,,,,0,44,44,8,,,lalt,1.4447165000019595,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[0.15, 0.3]",,,,,,,,,0,45,45,4,,,lalt,0.9177441000356339,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[-0.15, -0.3]",,,,,,,,,0,46,46,39,,,ralt,1.5926327999914065,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[-0.3, 0]",,,,,,,,,0,47,47,18,,,lalt,0.6620353999896906,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
13,"[0.15, 0.3]",,,,,,,,,1,0,48,4,,,lalt,1.1634576999931596,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[0.15, -0.3]",,,,,,,,,1,1,49,35,,,ralt,0.9218919999548234,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[-0.3, 0]",,,,,,,,,1,2,50,18,,,lalt,0.7750443000113592,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[0.3, 0]",,,,,,,,,1,3,51,7,,,lalt,1.1437340999837033,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
33,"[0.15, 0.3]",,,,,,,,,1,4,52,28,,,ralt,1.1782527000177652,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
14,"[-0.3, 0]",,,,,,,,,1,5,53,6,,,lalt,1.111290899978485,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
24,"[0.15, 0.3]",,,,,,,,,1,6,54,22,,,lalt,0.779387799964752,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
34,"[-0.15, 0.3]",,,,,,,,,1,7,55,32,,,None,,V_I_Pasquale,001,2019_May_21_1409,with_training,3.0.7,60.07153318792912,
