img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
32,"[0.3, 0]",,,,,0,20,20,43,,,,,ralt,1.1255731000564992,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.3, 0]",,,,,0,21,21,13,,,,,ralt,0.8566697002388537,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.3, 0]",,,,,0,22,22,24,,,,,ralt,0.9224408003501594,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[0.15, -0.3]",,,,,0,23,23,35,,,,,lalt,1.3633006000891328,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.3, 0]",,,,,0,24,24,36,,,,,ralt,0.941764600109309,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, -0.3]",,,,,0,25,25,47,,,,,ralt,0.5728962998837233,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, 0.3]",,,,,0,26,26,14,,,,,ralt,0.9925055997446179,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[-0.3, 0]",,,,,0,27,27,18,,,,,lalt,0.8883988000452518,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, 0.3]",,,,,0,28,28,28,,,,,ralt,0.7554640998132527,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, 0.3]",,,,,0,29,29,38,,,,,ralt,1.2388015002943575,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[-0.3, 0]",,,,,0,30,30,30,,,,,lalt,0.6688518999144435,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.15, -0.3]",,,,,0,31,31,27,,,,,ralt,1.1946128997951746,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.15, 0.3]",,,,,0,32,32,44,,,,,ralt,0.7264004000462592,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[-0.15, 0.3]",,,,,0,33,33,8,,,,,lalt,1.1248230999335647,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, -0.3]",,,,,0,34,34,39,,,,,ralt,0.8861714000813663,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.15, -0.3]",,,,,0,35,35,17,,,,,ralt,1.009287300053984,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[0.15, -0.3]",,,,,0,36,36,11,,,,,lalt,1.0210842997767031,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[0.3, 0]",,,,,0,37,37,7,,,,,lalt,0.7193684997037053,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.3, 0]",,,,,0,38,38,42,,,,,ralt,1.056086900178343,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[-0.15, -0.3]",,,,,0,39,39,33,,,,,lalt,0.9273552000522614,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, 0.3]",,,,,0,40,40,46,,,,,ralt,0.8034218000248075,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.15, 0.3]",,,,,0,41,41,40,,,,,ralt,0.8931356999091804,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[0.15, -0.3]",,,,,0,42,42,5,,,,,lalt,0.853155099786818,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[-0.15, -0.3]",,,,,0,43,43,3,,,,,lalt,1.1593033000826836,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[0.15, 0.3]",,,,,0,44,44,34,,,,,lalt,1.0038025001995265,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, -0.3]",,,,,0,45,45,29,,,,,ralt,0.9056472000665963,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[0.15, 0.3]",,,,,0,46,46,22,,,,,lalt,0.9554771999828517,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[-0.15, -0.3]",,,,,0,47,47,9,,,,,lalt,0.82014250010252,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, 0.3]",,,,,1,0,48,14,,,,,ralt,1.024196000304073,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.15, -0.3]",,,,,1,1,49,45,,,,,ralt,0.7576884999871254,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, 0.3]",,,,,1,2,50,28,,,,,ralt,0.8718165000900626,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, -0.3]",,,,,1,3,51,47,,,,,ralt,0.6891300999559462,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[-0.3, 0]",,,,,1,4,52,18,,,,,lalt,0.9234822001308203,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[-0.15, 0.3]",,,,,1,5,53,8,,,,,lalt,1.141665400005877,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, 0.3]",,,,,1,6,54,46,,,,,ralt,0.7551494003273547,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[-0.15, -0.3]",,,,,1,7,55,3,,,,,lalt,0.6864465000107884,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[0.15, 0.3]",,,,,1,8,56,22,,,,,lalt,1.3061150000430644,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.15, -0.3]",,,,,1,9,57,41,,,,,ralt,0.9754289998672903,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, 0.3]",,,,,1,10,58,38,,,,,ralt,0.8549162000417709,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[0.3, 0]",,,,,1,11,59,19,,,,,ralt,0.9206694001331925,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.15, -0.3]",,,,,1,12,60,17,,,,,ralt,1.225658900104463,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.15, -0.3]",,,,,1,13,61,29,,,,,ralt,0.9895981000736356,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.3, 0]",,,,,1,14,62,43,,,,,ralt,0.8898756997659802,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[0.3, 0]",,,,,1,15,63,7,,,,,lalt,0.7729974999092519,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.15, 0.3]",,,,,1,16,64,26,,,,,ralt,0.7064403998665512,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.3, 0]",,,,,1,17,65,12,,,,,ralt,1.0206488999538124,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.3, 0]",,,,,1,18,66,36,,,,,ralt,0.7452286002226174,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.15, 0.3]",,,,,1,19,67,16,,,,,ralt,0.8854168001562357,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[0.15, 0.3]",,,,,1,20,68,34,,,,,lalt,0.7231564000248909,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, -0.3]",,,,,1,21,69,39,,,,,ralt,0.7901671999134123,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[0.15, 0.3]",,,,,1,22,70,4,,,,,lalt,0.9361784001812339,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[-0.15, 0.3]",,,,,1,23,71,2,,,,,lalt,0.6527745998464525,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.15, -0.3]",,,,,1,24,72,27,,,,,ralt,0.8359388001263142,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.3, 0]",,,,,1,25,73,13,,,,,ralt,0.7452007997781038,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.15, 0.3]",,,,,1,26,74,40,,,,,ralt,1.0263779000379145,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[0.15, 0.3]",,,,,1,27,75,10,,,,,lalt,0.655506500042975,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[0.3, 0]",,,,,1,28,76,37,,,,,ralt,0.9390125996433198,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[0.3, 0]",,,,,1,29,77,31,,,,,lalt,0.5547887999564409,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[-0.3, 0]",,,,,1,30,78,0,,,,,ralt,0.7914313999935985,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[0.15, -0.3]",,,,,1,31,79,11,,,,,lalt,0.7593637998215854,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[-0.3, 0]",,,,,1,32,80,30,,,,,lalt,0.5741158998571336,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[-0.3, 0]",,,,,1,33,81,6,,,,,lalt,0.5418123998679221,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
31,"[-0.15, -0.3]",,,,,1,34,82,15,,,,,ralt,0.94234610022977,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
21,"[-0.15, -0.3]",,,,,1,35,83,9,,,,,lalt,0.5883355000987649,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[0.15, -0.3]",,,,,1,36,84,23,,,,,lalt,0.9939647000283003,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.3, 0]",,,,,1,37,85,24,,,,,ralt,0.8725324999541044,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[0.15, -0.3]",,,,,1,38,86,5,,,,,lalt,0.6038591000251472,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[-0.15, -0.3]",,,,,1,39,87,21,,,,,lalt,0.5857210997492075,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[0.15, -0.3]",,,,,1,40,88,35,,,,,lalt,0.6367816999554634,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
12,"[-0.15, 0.3]",,,,,1,41,89,20,,,,,lalt,0.5354852001182735,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.15, 0.3]",,,,,1,42,90,44,,,,,ralt,1.070605699904263,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[0.3, 0]",,,,,1,43,91,25,,,,,ralt,0.6547003001905978,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[-0.15, -0.3]",,,,,1,44,92,33,,,,,lalt,0.7213993002660573,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
22,"[-0.15, 0.3]",,,,,1,45,93,32,,,,,lalt,0.5695575997233391,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
32,"[-0.3, 0]",,,,,1,46,94,42,,,,,ralt,0.8876807000488043,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
11,"[0.3, 0]",,,,,1,47,95,1,,,,,ralt,0.8728827000595629,,,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[0.15, -0.3]",,,,,,,,,0,0,0,5,,,lalt,0.9375387001782656,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[-0.3, 0]",,,,,,,,,0,1,1,18,,,lalt,0.7235498996451497,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.15, 0.3]",,,,,,,,,0,2,2,40,,,ralt,0.7885937001556158,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.3, 0]",,,,,,,,,0,3,3,30,,,ralt,0.9556696997024119,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.3, 0]",,,,,,,,,0,4,4,36,,,ralt,1.119694999884814,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.15, 0.3]",,,,,,,,,0,5,5,46,,,ralt,0.6734612002037466,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[0.3, 0]",,,,,,,,,0,6,6,7,,,lalt,0.655241800006479,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[-0.15, 0.3]",,,,,,,,,0,7,7,14,,,lalt,0.5718795997090638,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[-0.15, 0.3]",,,,,,,,,0,8,8,2,,,lalt,0.5370196998119354,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.15, -0.3]",,,,,,,,,0,9,9,29,,,ralt,0.6540345000103116,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.15, -0.3]",,,,,,,,,0,10,10,47,,,ralt,0.6224209000356495,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[0.3, 0]",,,,,,,,,0,11,11,13,,,lalt,0.67326939990744,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.15, -0.3]",,,,,,,,,0,12,12,33,,,ralt,0.6546603003516793,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[-0.3, 0]",,,,,,,,,0,13,13,12,,,lalt,0.6742441998794675,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[0.15, -0.3]",,,,,,,,,0,14,14,11,,,lalt,0.7722771000117064,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[-0.15, -0.3]",,,,,,,,,0,15,15,3,,,ralt,0.836952299810946,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.3, 0]",,,,,,,,,0,16,16,31,,,ralt,0.871910700108856,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[0.15, -0.3]",,,,,,,,,0,17,17,17,,,lalt,0.6422059996984899,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.3, 0]",,,,,,,,,0,18,18,37,,,ralt,0.8616498000919819,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[0.15, 0.3]",,,,,,,,,0,19,19,4,,,lalt,0.5532464999705553,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[-0.3, 0]",,,,,,,,,0,20,20,6,,,lalt,0.7892427002079785,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[0.15, -0.3]",,,,,,,,,0,21,21,23,,,lalt,0.5699064000509679,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[0.15, 0.3]",,,,,,,,,0,22,22,10,,,ralt,0.6895254999399185,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.15, 0.3]",,,,,,,,,0,23,23,34,,,ralt,0.6368105001747608,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.15, -0.3]",,,,,,,,,0,24,24,39,,,ralt,0.708313399925828,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.3, 0]",,,,,,,,,0,25,25,24,,,ralt,0.9915177999064326,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.15, 0.3]",,,,,,,,,0,26,26,28,,,ralt,0.885321700014174,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.3, 0]",,,,,,,,,0,27,27,25,,,ralt,0.9727472001686692,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[-0.15, 0.3]",,,,,,,,,0,28,28,20,,,lalt,0.6220921999774873,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.3, 0]",,,,,,,,,0,29,29,42,,,ralt,0.8886177996173501,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[0.3, 0]",,,,,,,,,0,30,30,1,,,lalt,0.6884312997572124,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.15, -0.3]",,,,,,,,,0,31,31,35,,,ralt,0.9054471999406815,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.15, 0.3]",,,,,,,,,0,32,32,32,,,ralt,0.8396760001778603,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[-0.15, 0.3]",,,,,,,,,0,33,33,8,,,lalt,0.6533874003216624,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.15, -0.3]",,,,,,,,,0,34,34,27,,,lalt,1.086957999970764,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.15, 0.3]",,,,,,,,,0,35,35,38,,,ralt,0.9921506997197866,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.15, -0.3]",,,,,,,,,0,36,36,41,,,ralt,0.7062761001288891,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[0.15, 0.3]",,,,,,,,,0,37,37,22,,,lalt,0.6223206999711692,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[-0.3, 0]",,,,,,,,,0,38,38,0,,,lalt,0.7088022003881633,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[0.3, 0]",,,,,,,,,0,39,39,19,,,lalt,0.7037239000201225,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.15, 0.3]",,,,,,,,,0,40,40,44,,,ralt,0.7570222998037934,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[-0.15, -0.3]",,,,,,,,,0,41,41,15,,,lalt,0.7371249003335834,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[-0.15, -0.3]",,,,,,,,,0,42,42,21,,,lalt,0.5903968000784516,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[0.15, 0.3]",,,,,,,,,0,43,43,16,,,lalt,0.7040602997876704,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.15, -0.3]",,,,,,,,,0,44,44,45,,,ralt,0.6546458997763693,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[-0.15, -0.3]",,,,,,,,,0,45,45,9,,,lalt,0.9560416000895202,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.3, 0]",,,,,,,,,0,46,46,43,,,ralt,0.5723701999522746,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.15, 0.3]",,,,,,,,,0,47,47,26,,,ralt,0.6726378002204001,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
13,"[0.15, -0.3]",,,,,,,,,1,0,48,5,,,lalt,0.7712755999527872,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.15, -0.3]",,,,,,,,,1,1,49,47,,,ralt,0.6714313998818398,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[-0.15, 0.3]",,,,,,,,,1,2,50,44,,,ralt,0.6068009999580681,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[0.15, 0.3]",,,,,,,,,1,3,51,10,,,lalt,0.7538515999913216,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.15, 0.3]",,,,,,,,,1,4,52,26,,,ralt,0.5060421000234783,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[0.3, 0]",,,,,,,,,1,5,53,37,,,ralt,1.0892913998104632,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[0.3, 0]",,,,,,,,,1,6,54,7,,,lalt,0.571743999607861,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[-0.15, -0.3]",,,,,,,,,1,7,55,21,,,lalt,0.5531747997738421,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[0.3, 0]",,,,,,,,,1,8,56,19,,,lalt,0.5374908996745944,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[0.15, -0.3]",,,,,,,,,1,9,57,17,,,ralt,0.6371615999378264,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.15, -0.3]",,,,,,,,,1,10,58,35,,,ralt,0.540432299952954,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
23,"[0.3, 0]",,,,,,,,,1,11,59,13,,,lalt,0.5046776998788118,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
34,"[0.3, 0]",,,,,,,,,1,12,60,31,,,ralt,0.7238704999908805,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
14,"[-0.3, 0]",,,,,,,,,1,13,61,6,,,lalt,0.5065429001115263,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
33,"[-0.3, 0]",,,,,,,,,1,14,62,36,,,lalt,0.6047288998961449,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
24,"[0.15, -0.3]",,,,,,,,,1,15,63,23,,,lalt,0.6389060998335481,kamyk,001,2019_May_20_2230,with_training,3.0.7,59.72787965514087,
