img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
32,"[0.15, 0.3]",,,,,0,17,17,46,,,,,ralt,1.300617599999896,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[0.15, 0.3]",,,,,0,18,18,4,,,,,lalt,1.3622429999995802,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.3, 0]",,,,,0,19,19,42,,,,,ralt,1.268964099999721,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[0.15, -0.3]",,,,,0,20,20,5,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[-0.15, 0.3]",,,,,0,21,21,20,,,,,lalt,1.2217341000005035,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.3, 0]",,,,,0,22,22,24,,,,,ralt,1.5510290000001987,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.15, 0.3]",,,,,0,23,23,38,,,,,ralt,1.6521695999999793,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.15, 0.3]",,,,,0,24,24,26,,,,,ralt,1.5184822999999597,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[0.3, 0]",,,,,0,25,25,19,,,,,lalt,1.2109183000002304,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, 0.3]",,,,,0,26,26,40,,,,,ralt,1.4878852000001643,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, -0.3]",,,,,0,27,27,17,,,,,ralt,1.5847303999998985,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.15, -0.3]",,,,,0,28,28,45,,,,,ralt,1.6248640000003434,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.3, 0]",,,,,0,29,29,13,,,,,ralt,1.4751305999998294,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[-0.3, 0]",,,,,0,30,30,30,,,,,lalt,1.389552999999978,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[-0.15, 0.3]",,,,,0,31,31,2,,,,,lalt,1.1481400000002395,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.3, 0]",,,,,0,32,32,25,,,,,ralt,1.2479585999999472,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[0.15, 0.3]",,,,,0,33,33,10,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[-0.3, 0]",,,,,0,34,34,6,,,,,lalt,1.25561689999995,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[-0.15, -0.3]",,,,,0,35,35,9,,,,,lalt,1.1720139999997627,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[-0.3, 0]",,,,,0,36,36,18,,,,,lalt,1.1425092999998014,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.3, 0]",,,,,0,37,37,36,,,,,ralt,1.4222931000003882,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.3, 0]",,,,,0,38,38,37,,,,,ralt,1.470242800000051,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.15, 0.3]",,,,,0,39,39,14,,,,,ralt,1.370457100000749,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[-0.15, -0.3]",,,,,0,40,40,33,,,,,lalt,1.1602652000001399,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, -0.3]",,,,,0,41,41,41,,,,,ralt,1.3097945999998046,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.15, -0.3]",,,,,0,42,42,47,,,,,ralt,1.6897973999994065,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.3, 0]",,,,,0,43,43,43,,,,,ralt,1.2594535999996879,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[-0.15, -0.3]",,,,,0,44,44,21,,,,,lalt,1.039060499999323,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, 0.3]",,,,,0,45,45,16,,,,,ralt,1.338559400000122,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[-0.15, 0.3]",,,,,0,46,46,32,,,,,lalt,1.2008955000001151,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.15, -0.3]",,,,,0,47,47,29,,,,,ralt,1.2799060999996072,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[0.15, 0.3]",,,,,1,0,48,4,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.15, -0.3]",,,,,1,1,49,27,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[0.3, 0]",,,,,1,2,50,19,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.3, 0]",,,,,1,3,51,25,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[-0.15, 0.3]",,,,,1,4,52,32,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[-0.15, -0.3]",,,,,1,5,53,9,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[-0.15, -0.3]",,,,,1,6,54,3,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[-0.3, 0]",,,,,1,7,55,0,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[-0.3, 0]",,,,,1,8,56,6,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.15, 0.3]",,,,,1,9,57,44,,,,,None,,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.15, -0.3]",,,,,1,10,58,29,,,,,ralt,1.4750051999999414,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[-0.3, 0]",,,,,1,11,59,30,,,,,lalt,1.0771193999999014,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[0.15, -0.3]",,,,,1,12,60,23,,,,,lalt,1.086232999999993,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[0.15, 0.3]",,,,,1,13,61,34,,,,,lalt,1.2218041999994966,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.3, 0]",,,,,1,14,62,37,,,,,ralt,1.6505417000007583,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[0.15, -0.3]",,,,,1,15,63,11,,,,,lalt,1.028176299999359,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.3, 0]",,,,,1,16,64,13,,,,,ralt,1.2900642000004154,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[0.15, 0.3]",,,,,1,17,65,10,,,,,lalt,1.6796566000002713,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.15, -0.3]",,,,,1,18,66,47,,,,,ralt,1.527060800000072,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.15, 0.3]",,,,,1,19,67,14,,,,,ralt,1.053813500000615,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[-0.15, 0.3]",,,,,1,20,68,8,,,,,lalt,0.9148974999998245,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.3, 0]",,,,,1,21,69,43,,,,,ralt,1.066964999999982,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.15, 0.3]",,,,,1,22,70,46,,,,,ralt,1.2170553000005384,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[-0.15, -0.3]",,,,,1,23,71,21,,,,,lalt,1.1027384999997594,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[-0.15, -0.3]",,,,,1,24,72,33,,,,,lalt,0.9105461999997715,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[-0.15, 0.3]",,,,,1,25,73,2,,,,,lalt,1.1265906000007817,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.3, 0]",,,,,1,26,74,36,,,,,ralt,1.4790748000004896,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[0.15, 0.3]",,,,,1,27,75,22,,,,,lalt,1.4281868000007307,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[0.3, 0]",,,,,1,28,76,1,,,,,lalt,0.9756373000000167,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.15, -0.3]",,,,,1,29,77,39,,,,,ralt,1.3328988000002937,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[0.15, -0.3]",,,,,1,30,78,35,,,,,lalt,1.0693014999997104,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, -0.3]",,,,,1,31,79,41,,,,,ralt,1.6386406999999963,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.15, 0.3]",,,,,1,32,80,38,,,,,ralt,1.2432050999996136,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
11,"[0.15, -0.3]",,,,,1,33,81,5,,,,,lalt,0.8297070999997231,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
22,"[0.3, 0]",,,,,1,34,82,31,,,,,lalt,0.9033997999995336,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
21,"[0.3, 0]",,,,,1,35,83,7,,,,,lalt,0.8765550999996776,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, 0.3]",,,,,1,36,84,16,,,,,ralt,1.104440699999941,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.3, 0]",,,,,1,37,85,42,,,,,ralt,1.485899100000097,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[0.15, 0.3]",,,,,1,38,86,28,,,,,ralt,1.30763830000069,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.15, 0.3]",,,,,1,39,87,26,,,,,ralt,1.3446114999997008,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, -0.3]",,,,,1,40,88,17,,,,,ralt,1.0883351000002222,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.3, 0]",,,,,1,41,89,24,,,,,ralt,1.0775660999997854,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[-0.3, 0]",,,,,1,42,90,18,,,,,lalt,1.2243721999993795,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.15, -0.3]",,,,,1,43,91,15,,,,,ralt,1.169986400000198,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[-0.3, 0]",,,,,1,44,92,12,,,,,ralt,1.1872116999993523,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
31,"[0.15, 0.3]",,,,,1,45,93,40,,,,,ralt,1.218789800000195,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
32,"[-0.15, -0.3]",,,,,1,46,94,45,,,,,ralt,0.7286735999996381,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
12,"[-0.15, 0.3]",,,,,1,47,95,20,,,,,lalt,1.2434965999991618,,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[-0.3, 0]",,,,,,,,,0,0,0,6,,,lalt,1.0566898999995828,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.15, 0.3]",,,,,,,,,0,1,1,28,,,None,,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[-0.3, 0]",,,,,,,,,0,2,2,24,,,ralt,1.0274101999993945,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
23,"[-0.3, 0]",,,,,,,,,0,3,3,12,,,lalt,0.6466186999996353,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
23,"[0.15, -0.3]",,,,,,,,,0,4,4,17,,,lalt,0.9114562000004298,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[-0.15, -0.3]",,,,,,,,,0,5,5,3,,,lalt,1.1495122999995147,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.3, 0]",,,,,,,,,0,6,6,43,,,ralt,1.4324972999993406,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[-0.15, 0.3]",,,,,,,,,0,7,7,38,,,ralt,1.236275399999613,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[-0.15, 0.3]",,,,,,,,,0,8,8,20,,,lalt,0.8109322000000247,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[-0.15, -0.3]",,,,,,,,,0,9,9,45,,,ralt,1.6848895000002813,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.15, -0.3]",,,,,,,,,0,10,10,41,,,ralt,1.2549552000000403,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[0.15, 0.3]",,,,,,,,,0,11,11,22,,,lalt,0.8467859000002136,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.3, 0]",,,,,,,,,0,12,12,25,,,ralt,1.2695895999995628,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.15, 0.3]",,,,,,,,,0,13,13,40,,,ralt,1.0926161999996111,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.15, 0.3]",,,,,,,,,0,14,14,34,,,ralt,1.0417250999998942,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[0.3, 0]",,,,,,,,,0,15,15,7,,,lalt,0.6789241999995284,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[-0.15, -0.3]",,,,,,,,,0,16,16,9,,,lalt,0.6788733000003049,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.15, -0.3]",,,,,,,,,0,17,17,35,,,ralt,1.0689240000001519,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[-0.15, 0.3]",,,,,,,,,0,18,18,44,,,ralt,0.7534021000001303,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[-0.3, 0]",,,,,,,,,0,19,19,0,,,lalt,0.8878905999999915,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[-0.15, -0.3]",,,,,,,,,0,20,20,21,,,lalt,0.7008063000002949,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[-0.15, -0.3]",,,,,,,,,0,21,21,27,,,ralt,0.9636184000000867,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
23,"[0.3, 0]",,,,,,,,,0,22,22,13,,,lalt,0.7958072999999786,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
23,"[0.15, 0.3]",,,,,,,,,0,23,23,16,,,lalt,0.68999630000053,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
23,"[-0.15, 0.3]",,,,,,,,,0,24,24,14,,,lalt,0.6049400000001697,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[-0.15, 0.3]",,,,,,,,,0,25,25,32,,,ralt,0.840809000000263,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.3, 0]",,,,,,,,,0,26,26,37,,,ralt,1.0206422999999631,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[0.3, 0]",,,,,,,,,0,27,27,1,,,lalt,0.7254543999997622,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
23,"[-0.15, -0.3]",,,,,,,,,0,28,28,15,,,lalt,0.6498984999998356,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[-0.3, 0]",,,,,,,,,0,29,29,36,,,ralt,0.8057808999992631,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[0.15, 0.3]",,,,,,,,,0,30,30,10,,,lalt,1.025080600000365,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[0.15, -0.3]",,,,,,,,,0,31,31,23,,,lalt,0.6203559999994468,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[-0.3, 0]",,,,,,,,,0,32,32,42,,,ralt,0.8657028999996328,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.15, 0.3]",,,,,,,,,0,33,33,46,,,ralt,1.1987624000003052,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[-0.3, 0]",,,,,,,,,0,34,34,30,,,ralt,0.7712912999995751,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[-0.3, 0]",,,,,,,,,0,35,35,18,,,lalt,0.7370544000004884,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[0.15, 0.3]",,,,,,,,,0,36,36,4,,,lalt,1.6202892000001157,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[0.3, 0]",,,,,,,,,0,37,37,19,,,lalt,0.783945400000448,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[-0.15, 0.3]",,,,,,,,,0,38,38,2,,,lalt,0.6893227000000479,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[0.15, -0.3]",,,,,,,,,0,39,39,11,,,lalt,1.1270000000004075,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[0.15, -0.3]",,,,,,,,,0,40,40,5,,,lalt,0.650490400000308,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.15, -0.3]",,,,,,,,,0,41,41,29,,,ralt,1.5211065000003146,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[-0.15, -0.3]",,,,,,,,,0,42,42,33,,,ralt,1.1825230000004012,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[-0.15, -0.3]",,,,,,,,,0,43,43,39,,,ralt,1.3459044000001086,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.15, -0.3]",,,,,,,,,0,44,44,47,,,ralt,0.8977590000004056,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[-0.15, 0.3]",,,,,,,,,0,45,45,26,,,ralt,0.8063840000004348,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.3, 0]",,,,,,,,,0,46,46,31,,,ralt,0.8173430999995617,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[-0.15, 0.3]",,,,,,,,,0,47,47,8,,,lalt,0.875956099999712,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[-0.15, -0.3]",,,,,,,,,1,0,48,3,,,lalt,1.4025969000003897,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
14,"[-0.3, 0]",,,,,,,,,1,1,49,6,,,lalt,0.9038114999993923,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
33,"[0.3, 0]",,,,,,,,,1,2,50,25,,,ralt,1.06218970000009,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
34,"[0.15, -0.3]",,,,,,,,,1,3,51,35,,,ralt,1.0931589000001622,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
24,"[0.15, 0.3]",,,,,,,,,1,4,52,22,,,lalt,0.7660878000006051,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
13,"[0.15, 0.3]",,,,,,,,,1,5,53,4,,,lalt,0.9853054000004704,V-I-JUKA4334,001,2019_May_22_1301,with_training,3.0.7,31.986734461480392,
