img,pos,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_6_2.keys,key_resp_6_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
31,"[0.15, 0.3]",,,,,0,1,1,40,,,,,ralt,1.275495800000499,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[0.3, 0]",,,,,0,2,2,19,,,,,lalt,0.8548788999996759,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[-0.15, -0.3]",,,,,0,3,3,9,,,,,lalt,1.1825730000000476,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, -0.3]",,,,,0,4,4,45,,,,,ralt,1.552790300000197,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[-0.15, 0.3]",,,,,0,5,5,20,,,,,lalt,1.476761599999918,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, -0.3]",,,,,0,6,6,17,,,,,ralt,1.557122100000015,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[-0.3, 0]",,,,,0,7,7,30,,,,,None,,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[0.3, 0]",,,,,0,8,8,31,,,,,lalt,1.581102899999678,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[-0.15, 0.3]",,,,,0,9,9,32,,,,,lalt,0.8148559999999634,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[-0.3, 0]",,,,,0,10,10,18,,,,,lalt,1.4924250000003667,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, -0.3]",,,,,0,11,11,47,,,,,None,,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[0.15, 0.3]",,,,,0,12,12,34,,,,,lalt,0.9081476000001203,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[-0.15, -0.3]",,,,,0,13,13,3,,,,,lalt,0.8820440999998027,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, -0.3]",,,,,0,14,14,41,,,,,lalt,1.156516300000476,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[-0.15, 0.3]",,,,,0,15,15,8,,,,,lalt,1.0605437000003803,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.3, 0]",,,,,0,16,16,12,,,,,ralt,1.2955458999995244,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[0.15, 0.3]",,,,,0,17,17,4,,,,,lalt,1.1589555000000473,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, -0.3]",,,,,0,18,18,15,,,,,ralt,1.185326100000566,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, 0.3]",,,,,0,19,19,28,,,,,ralt,1.1517579999999725,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, 0.3]",,,,,0,20,20,38,,,,,ralt,1.5628541000005498,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[0.15, -0.3]",,,,,0,21,21,23,,,,,lalt,1.1465406999996048,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.3, 0]",,,,,0,22,22,37,,,,,ralt,1.2041478999999526,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.3, 0]",,,,,0,23,23,25,,,,,ralt,1.6093786999999793,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, 0.3]",,,,,0,24,24,46,,,,,ralt,1.1688726999991559,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[-0.3, 0]",,,,,0,25,25,6,,,,,lalt,1.1041098999994574,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.3, 0]",,,,,0,26,26,24,,,,,ralt,0.953598800000691,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.3, 0]",,,,,0,27,27,13,,,,,ralt,1.1926632000004247,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[-0.15, -0.3]",,,,,0,28,28,33,,,,,lalt,0.8861667999999554,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[0.15, 0.3]",,,,,0,29,29,10,,,,,lalt,0.7787719999996625,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[-0.15, -0.3]",,,,,0,30,30,21,,,,,ralt,1.1197428999994372,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.3, 0]",,,,,0,31,31,43,,,,,ralt,1.2060978999998042,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, 0.3]",,,,,0,32,32,14,,,,,ralt,1.0895830999997997,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.3, 0]",,,,,0,33,33,42,,,,,ralt,1.2050312000001213,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, -0.3]",,,,,0,34,34,27,,,,,ralt,1.4130020000002332,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[0.15, -0.3]",,,,,0,35,35,11,,,,,lalt,0.9892654999994193,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, 0.3]",,,,,0,36,36,16,,,,,ralt,1.0703119999998307,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, 0.3]",,,,,0,37,37,26,,,,,ralt,0.6741771999995763,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, 0.3]",,,,,0,38,38,44,,,,,ralt,1.1214378000004217,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[-0.15, 0.3]",,,,,0,39,39,2,,,,,lalt,1.1006102999999712,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[0.15, -0.3]",,,,,0,40,40,5,,,,,lalt,0.767688800000542,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[0.3, 0]",,,,,0,41,41,7,,,,,lalt,0.7532268999993903,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.3, 0]",,,,,0,42,42,36,,,,,ralt,1.0987279999999373,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[-0.3, 0]",,,,,0,43,43,0,,,,,ralt,0.8033749000005628,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, -0.3]",,,,,0,44,44,29,,,,,None,,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, -0.3]",,,,,0,45,45,39,,,,,ralt,0.8662506000000576,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[0.15, -0.3]",,,,,0,46,46,35,,,,,lalt,1.089200599999458,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[0.15, 0.3]",,,,,0,47,47,22,,,,,lalt,0.7181603999997606,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[-0.15, -0.3]",,,,,1,0,48,9,,,,,lalt,0.9541023000001587,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, 0.3]",,,,,1,1,49,28,,,,,ralt,1.8151492999995753,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[0.3, 0]",,,,,1,2,50,19,,,,,lalt,0.969165399999838,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[-0.15, 0.3]",,,,,1,3,51,20,,,,,lalt,1.4034511999998358,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, -0.3]",,,,,1,4,52,15,,,,,ralt,1.3134939000001395,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[-0.15, 0.3]",,,,,1,5,53,2,,,,,lalt,0.9745335999996314,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, 0.3]",,,,,1,6,54,38,,,,,ralt,1.0505908000004638,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[0.3, 0]",,,,,1,7,55,31,,,,,lalt,0.6420727000004263,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, -0.3]",,,,,1,8,56,47,,,,,ralt,1.2213185000000522,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[0.15, 0.3]",,,,,1,9,57,34,,,,,lalt,0.6638988999993671,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[0.15, 0.3]",,,,,1,10,58,10,,,,,lalt,0.6924285999994026,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.3, 0]",,,,,1,11,59,12,,,,,ralt,1.0493163000001005,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.3, 0]",,,,,1,12,60,25,,,,,ralt,0.6916094000007433,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, 0.3]",,,,,1,13,61,46,,,,,ralt,0.6085288000003857,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[-0.3, 0]",,,,,1,14,62,18,,,,,lalt,0.6846888999998555,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, -0.3]",,,,,1,15,63,45,,,,,ralt,1.3958704999995462,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[0.3, 0]",,,,,1,16,64,1,,,,,lalt,0.9689400999995996,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, 0.3]",,,,,1,17,65,44,,,,,ralt,0.7319483999999647,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, -0.3]",,,,,1,18,66,39,,,,,ralt,1.3274972999997772,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.3, 0]",,,,,1,19,67,37,,,,,ralt,1.3102260000005117,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[0.15, -0.3]",,,,,1,20,68,35,,,,,lalt,0.7941825999996581,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[-0.3, 0]",,,,,1,21,69,0,,,,,lalt,1.226375199999893,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[0.15, 0.3]",,,,,1,22,70,22,,,,,lalt,0.751308699999754,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[-0.15, 0.3]",,,,,1,23,71,8,,,,,lalt,0.5455670000001192,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[-0.3, 0]",,,,,1,24,72,30,,,,,lalt,0.5441812999997637,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[0.15, 0.3]",,,,,1,25,73,4,,,,,ralt,1.118340299999545,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[0.15, -0.3]",,,,,1,26,74,23,,,,,lalt,1.2669150000001537,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, 0.3]",,,,,1,27,75,40,,,,,None,,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.3, 0]",,,,,1,28,76,42,,,,,ralt,1.241740899999968,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[-0.15, -0.3]",,,,,1,29,77,33,,,,,lalt,0.8231511000003593,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
12,"[-0.15, -0.3]",,,,,1,30,78,21,,,,,lalt,0.6919133000001239,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, -0.3]",,,,,1,31,79,41,,,,,None,,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.3, 0]",,,,,1,32,80,24,,,,,ralt,1.1376457000005757,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
22,"[-0.15, 0.3]",,,,,1,33,81,32,,,,,lalt,0.6421932000002926,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.15, -0.3]",,,,,1,34,82,29,,,,,ralt,0.6534191000000646,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[0.3, 0]",,,,,1,35,83,43,,,,,ralt,0.8798574999991615,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, -0.3]",,,,,1,36,84,17,,,,,ralt,1.3547487000005276,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.15, 0.3]",,,,,1,37,85,14,,,,,ralt,1.6167370000002848,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[-0.3, 0]",,,,,1,38,86,36,,,,,ralt,1.4036059999998542,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[0.3, 0]",,,,,1,39,87,7,,,,,lalt,1.3043726000005336,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, -0.3]",,,,,1,40,88,27,,,,,ralt,0.7864328000005116,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[0.15, -0.3]",,,,,1,41,89,11,,,,,lalt,0.6791199999997843,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.15, 0.3]",,,,,1,42,90,16,,,,,ralt,0.9542405000001963,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[0.15, -0.3]",,,,,1,43,91,5,,,,,lalt,1.0715027000005648,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
11,"[-0.15, -0.3]",,,,,1,44,92,3,,,,,lalt,0.9490933999995832,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
32,"[-0.15, 0.3]",,,,,1,45,93,26,,,,,ralt,0.8056122000007235,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
21,"[-0.3, 0]",,,,,1,46,94,6,,,,,lalt,0.6401089000000866,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
31,"[0.3, 0]",,,,,1,47,95,13,,,,,ralt,0.623804800000471,,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[-0.3, 0]",,,,,,,,,0,0,0,0,,,lalt,1.002311400000508,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[0.15, 0.3]",,,,,,,,,0,1,1,10,,,lalt,0.7670217999993838,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[-0.15, 0.3]",,,,,,,,,0,2,2,14,,,lalt,0.7355098000007274,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, -0.3]",,,,,,,,,0,3,3,47,,,ralt,0.843289299999924,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.3, 0]",,,,,,,,,0,4,4,31,,,ralt,1.4266914999998335,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, -0.3]",,,,,,,,,0,5,5,33,,,ralt,0.93917859999965,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[-0.15, 0.3]",,,,,,,,,0,6,6,2,,,lalt,0.6216193000000203,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, -0.3]",,,,,,,,,0,7,7,27,,,ralt,0.7827664000005825,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, -0.3]",,,,,,,,,0,8,8,41,,,ralt,0.9766294000000926,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[-0.15, -0.3]",,,,,,,,,0,9,9,21,,,lalt,0.7549042999999074,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, -0.3]",,,,,,,,,0,10,10,35,,,ralt,0.7633232999996835,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[0.15, -0.3]",,,,,,,,,0,11,11,11,,,lalt,1.1630255999998553,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[0.3, 0]",,,,,,,,,0,12,12,1,,,lalt,0.7949791000000914,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, 0.3]",,,,,,,,,0,13,13,28,,,ralt,0.7216902999998638,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.3, 0]",,,,,,,,,0,14,14,42,,,ralt,0.6927568999999494,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[0.3, 0]",,,,,,,,,0,15,15,19,,,lalt,0.6671442999995634,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[-0.15, -0.3]",,,,,,,,,0,16,16,3,,,ralt,0.9227876999993896,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[0.15, 0.3]",,,,,,,,,0,17,17,16,,,lalt,1.6774280999998155,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, 0.3]",,,,,,,,,0,18,18,44,,,ralt,1.257195000000138,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, -0.3]",,,,,,,,,0,19,19,29,,,None,,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[0.15, -0.3]",,,,,,,,,0,20,20,17,,,lalt,0.7058199000002787,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, 0.3]",,,,,,,,,0,21,21,26,,,ralt,1.367799799999375,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.3, 0]",,,,,,,,,0,22,22,30,,,ralt,1.0406214999993608,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[-0.3, 0]",,,,,,,,,0,23,23,18,,,lalt,0.7201827999997477,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, -0.3]",,,,,,,,,0,24,24,45,,,ralt,1.3793873000004169,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[0.15, -0.3]",,,,,,,,,0,25,25,23,,,lalt,0.6500157000000399,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, 0.3]",,,,,,,,,0,26,26,34,,,ralt,1.2099754000000758,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[0.15, 0.3]",,,,,,,,,0,27,27,22,,,lalt,0.6917937999996866,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[-0.15, 0.3]",,,,,,,,,0,28,28,8,,,lalt,1.130789900000309,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.3, 0]",,,,,,,,,0,29,29,37,,,ralt,1.4244347999992897,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.3, 0]",,,,,,,,,0,30,30,43,,,ralt,0.9219189000004917,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[-0.15, -0.3]",,,,,,,,,0,31,31,15,,,lalt,1.2557610000003478,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[0.3, 0]",,,,,,,,,0,32,32,13,,,lalt,0.6437511000003724,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[-0.3, 0]",,,,,,,,,0,33,33,6,,,lalt,0.7279038999995464,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.3, 0]",,,,,,,,,0,34,34,25,,,ralt,1.0660536000004868,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[0.15, -0.3]",,,,,,,,,0,35,35,5,,,lalt,0.7204954999997426,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, -0.3]",,,,,,,,,0,36,36,39,,,ralt,1.2154372000004514,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[-0.15, 0.3]",,,,,,,,,0,37,37,32,,,lalt,0.8837040999997043,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, 0.3]",,,,,,,,,0,38,38,40,,,ralt,1.4050328000002992,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[-0.15, -0.3]",,,,,,,,,0,39,39,9,,,ralt,1.622407199999543,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[-0.15, 0.3]",,,,,,,,,0,40,40,20,,,lalt,0.7958770999994158,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
14,"[0.3, 0]",,,,,,,,,0,41,41,7,,,lalt,0.8125674000002618,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, 0.3]",,,,,,,,,0,42,42,46,,,ralt,1.4994728000001487,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.3, 0]",,,,,,,,,0,43,43,36,,,ralt,1.253244900000027,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.15, 0.3]",,,,,,,,,0,44,44,38,,,ralt,1.007980999999745,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
23,"[-0.3, 0]",,,,,,,,,0,45,45,12,,,lalt,0.5604676000002655,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[-0.3, 0]",,,,,,,,,0,46,46,24,,,ralt,1.1354497000002084,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
13,"[0.15, 0.3]",,,,,,,,,0,47,47,4,,,lalt,0.715763600000173,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
33,"[0.15, -0.3]",,,,,,,,,1,0,48,41,,,ralt,0.9640746000004583,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[0.15, -0.3]",,,,,,,,,1,1,49,23,,,lalt,1.139951299999666,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, -0.3]",,,,,,,,,1,2,50,35,,,ralt,1.2266274999992675,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
24,"[-0.3, 0]",,,,,,,,,1,3,51,18,,,lalt,0.5767649999997957,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
34,"[0.15, 0.3]",,,,,,,,,1,4,52,46,,,ralt,1.2603539000001547,V_I_KorneliaP,001,2019_May_22_1902,with_training,3.0.7,59.80045783238988,
